Time,B9512000,,B9512000,,B9512000,,B9512000,,B9512000,,B9512000,
2/17/2022 3:45,11.4,1,1.21,1,9.48,1,323,1,93.2,1,10.17,1
2/17/2022 4:00,11.4,1,1.25,1,10.35,1,323,1,93.1,1,10.17,1
2/17/2022 4:15,11.3,1,1.28,1,9.89,1,322,1,93.2,1,10.18,1
2/17/2022 4:30,11.3,1,1.32,1,10.04,1,322,1,93.1,1,10.18,1
2/17/2022 4:45,11.3,1,1.36,1,10.3,1,322,1,93,1,10.17,1
2/17/2022 5:00,11.3,1,1.4,1,9.24,1,322,1,92.9,1,10.18,1
2/17/2022 5:15,11.2,1,1.43,1,9.29,1,322,1,92.9,1,10.17,1
2/17/2022 5:30,11.2,1,1.46,1,8.73,1,322,1,92.8,1,10.17,1
2/17/2022 5:45,11.2,1,1.48,1,9.69,1,323,1,92.9,1,10.18,1
2/17/2022 6:00,11.2,1,1.51,1,8.48,1,323,1,92.9,1,10.18,1
2/17/2022 6:15,11.2,1,1.53,1,8.05,1,323,1,92.7,1,10.17,1
2/17/2022 6:30,11.2,1,1.54,1,7.8,1,323,1,92.8,1,10.18,1
2/17/2022 6:45,11.2,1,1.54,1,7.91,1,323,1,92.7,1,10.17,1
2/17/2022 7:00,11.2,1,1.54,1,6.81,1,323,1,92.7,1,10.17,1
2/17/2022 7:15,11.2,1,1.52,1,7.47,1,323,1,92.7,1,10.17,1
2/17/2022 7:30,11.1,1,1.51,1,7.57,1,323,1,92.8,1,10.18,1
2/17/2022 7:45,11.1,1,1.49,1,7.31,1,323,1,92.8,1,10.18,1
2/17/2022 8:00,11.1,1,1.46,1,7.15,1,323,1,92.9,1,10.2,1
2/17/2022 8:15,11.1,1,1.45,1,7.3,1,323,1,92.9,1,10.21,1
2/17/2022 8:30,11.1,1,1.42,1,7.23,1,323,1,93,1,10.21,1
2/17/2022 8:45,11.2,1,1.39,1,6.25,1,320,1,93.3,1,10.24,1
2/17/2022 9:00,11.2,1,1.36,1,6.83,1,320,1,93.3,1,10.24,1
2/17/2022 9:15,11.2,1,1.33,1,6.95,1,321,1,93.2,1,10.22,1
2/17/2022 9:30,11.2,1,1.3,1,6.73,1,322,1,93.3,1,10.22,1
2/17/2022 9:45,11.2,1,1.27,1,6.9,1,324,1,93.1,1,10.19,1
2/17/2022 10:00,11.3,1,1.23,1,9.54,1,324,1,92.9,1,10.16,1
2/17/2022 10:15,11.3,1,1.2,1,8.86,1,324,1,93,1,10.17,1
2/17/2022 10:30,11.3,1,1.17,1,9.13,1,323,1,93.2,1,10.19,1
2/17/2022 10:45,11.4,1,1.15,1,8.4,1,323,1,93.3,1,10.2,1
2/17/2022 11:00,11.4,1,1.12,1,7.54,1,323,1,93.3,1,10.19,1
2/17/2022 11:15,11.4,1,1.1,1,7.14,1,323,1,93.5,1,10.2,1
2/17/2022 11:30,11.4,1,1.09,1,6.64,1,325,1,93.3,1,10.17,1
2/17/2022 11:45,11.5,1,1.08,1,6.42,1,325,1,93.5,1,10.19,1
2/17/2022 12:00,11.5,1,1.1,1,5.71,1,326,1,93.4,1,10.18,1
2/17/2022 12:15,11.5,1,1.12,1,5.65,1,326,1,93.5,1,10.19,1
2/17/2022 12:30,11.5,1,1.14,1,5.54,1,326,1,93.5,1,10.19,1
2/17/2022 12:45,11.5,1,1.17,1,7.82,1,325,1,93.6,1,10.19,1
2/17/2022 13:00,11.6,1,1.2,1,12.97,1,325,1,94.2,1,10.24,1
2/17/2022 13:15,11.6,1,1.23,1,10.55,1,324,1,93.9,1,10.2,1
2/17/2022 13:30,11.6,1,1.26,1,9.16,1,323,1,93.8,1,10.2,1
2/17/2022 13:45,11.6,1,1.29,1,8.4,1,323,1,94,1,10.22,1
2/17/2022 14:00,11.6,1,1.33,1,8.63,1,322,1,94.6,1,10.27,1
2/17/2022 14:15,11.6,1,1.37,1,8.41,1,323,1,94.7,1,10.28,1
2/17/2022 14:30,11.7,1,1.41,1,7.79,1,323,1,94.7,1,10.27,1
2/17/2022 14:45,11.7,1,1.44,1,8.3,1,323,1,94.9,1,10.29,1
2/17/2022 15:00,11.7,1,1.48,1,8.05,1,323,1,95.2,1,10.31,1
2/17/2022 15:15,11.8,1,1.52,1,7.9,1,323,1,95.6,1,10.33,1
2/17/2022 15:30,11.9,1,1.54,1,8.98,1,324,1,95.7,1,10.33,1
2/17/2022 15:45,11.9,1,1.58,1,9.19,1,324,1,95.9,1,10.35,1
2/17/2022 16:00,11.9,1,1.61,1,8.89,1,325,1,96.1,1,10.36,1
2/17/2022 16:15,12,1,1.64,1,8.22,1,325,1,96.3,1,10.38,1
2/17/2022 16:30,12,1,1.67,1,8.19,1,326,1,96.5,1,10.4,1
2/17/2022 16:45,12,1,1.7,1,9.04,1,326,1,96.6,1,10.4,1
2/17/2022 17:00,12,1,1.71,1,7.35,1,326,1,96.6,1,10.41,1
2/17/2022 17:15,12,1,1.73,1,7.33,1,327,1,96.8,1,10.42,1
2/17/2022 17:30,12,1,1.73,1,7.56,1,327,1,96.8,1,10.42,1
2/17/2022 17:45,12,1,1.72,1,6.78,1,328,1,96.9,1,10.43,1
2/17/2022 18:00,12,1,1.7,1,6.41,1,327,1,96.6,1,10.39,1
2/17/2022 18:15,12,1,1.68,1,7.24,1,327,1,97.1,1,10.44,1
2/17/2022 18:30,12,1,1.65,1,6.69,1,327,1,97,1,10.44,1
2/17/2022 18:45,12,1,1.63,1,6.51,1,326,1,97.1,1,10.45,1
2/17/2022 19:00,12,1,1.6,1,6.38,1,326,1,96.8,1,10.43,1
2/17/2022 19:15,12,1,1.56,1,5.71,1,323,1,97.1,1,10.46,1
2/17/2022 19:30,12,1,1.53,1,5.96,1,321,1,97.1,1,10.46,1
2/17/2022 19:45,11.9,1,1.49,1,5.94,1,319,1,97,1,10.46,1
2/17/2022 20:00,11.9,1,1.46,1,6.27,1,321,1,96.5,1,10.41,1
2/17/2022 20:15,11.9,1,1.42,1,6.34,1,322,1,96.1,1,10.37,1
2/17/2022 20:30,11.8,1,1.38,1,6.53,1,321,1,95.4,1,10.31,1
2/17/2022 20:45,11.8,1,1.34,1,7.04,1,322,1,95.3,1,10.3,1
2/17/2022 21:00,11.8,1,1.3,1,6.32,1,322,1,95.3,1,10.3,1
2/17/2022 21:15,11.8,1,1.27,1,6.43,1,322,1,95.3,1,10.3,1
2/17/2022 21:30,11.8,1,1.23,1,6.29,1,322,1,95,1,10.27,1
2/17/2022 21:45,11.8,1,1.19,1,5.71,1,322,1,94.8,1,10.25,1
2/17/2022 22:00,11.8,1,1.15,1,6.42,1,322,1,94.7,1,10.25,1
2/17/2022 22:15,11.7,1,1.12,1,6.36,1,322,1,94.4,1,10.22,1
2/17/2022 22:30,11.7,1,1.08,1,6.31,1,323,1,94.1,1,10.2,1
2/17/2022 22:45,11.7,1,1.05,1,6.61,1,323,1,94,1,10.19,1
2/17/2022 23:00,11.7,1,1.04,1,6.78,1,323,1,93.8,1,10.17,1
2/17/2022 23:15,11.7,1,1.02,1,6.45,1,323,1,93.6,1,10.16,1
2/17/2022 23:30,11.7,1,0.994,1,6.35,1,324,1,93.7,1,10.17,1
2/17/2022 23:45,11.6,1,0.966,1,6.01,1,324,1,93.7,1,10.17,1
2/18/2022 0:00,11.6,1,0.939,1,5.34,1,325,1,93.6,1,10.16,1
2/18/2022 0:15,11.7,1,0.911,1,5.72,1,325,1,93.5,1,10.15,1
2/18/2022 0:30,11.7,1,0.889,1,5.22,1,326,1,93.6,1,10.15,1
2/18/2022 0:45,11.7,1,0.87,1,5.03,1,327,1,93.6,1,10.15,1
2/18/2022 1:00,11.7,1,0.857,1,5.6,1,328,1,93.7,1,10.16,1
2/18/2022 1:15,11.7,1,0.855,1,4.59,1,328,1,93.6,1,10.16,1
2/18/2022 1:30,11.7,1,0.87,1,3.76,1,328,1,93.7,1,10.16,1
2/18/2022 1:45,11.7,1,0.899,1,4.08,1,329,1,93.4,1,10.12,1
2/18/2022 2:00,11.7,1,0.934,1,4.12,1,328,1,93.6,1,10.15,1
2/18/2022 2:15,11.7,1,0.967,1,4.56,1,328,1,93.5,1,10.14,1
2/18/2022 2:30,11.6,1,1,1,5.14,1,328,1,93.3,1,10.13,1
2/18/2022 2:45,11.6,1,1.03,1,5,1,327,1,93.2,1,10.12,1
2/18/2022 3:00,11.6,1,1.05,1,5.46,1,326,1,93.2,1,10.12,1
2/18/2022 3:15,11.6,1,1.08,1,5.85,1,325,1,93.1,1,10.11,1
2/18/2022 3:30,11.6,1,1.12,1,6.41,1,324,1,93.1,1,10.11,1
2/18/2022 3:45,11.6,1,1.15,1,6.29,1,323,1,93,1,10.1,1
2/18/2022 4:00,11.6,1,1.19,1,7.15,1,323,1,92.9,1,10.1,1
2/18/2022 4:15,11.6,1,1.23,1,6.73,1,323,1,93,1,10.11,1
2/18/2022 4:30,11.6,1,1.27,1,7,1,322,1,93.1,1,10.12,1
2/18/2022 4:45,11.6,1,1.31,1,7.07,1,322,1,93,1,10.11,1
2/18/2022 5:00,11.6,1,1.35,1,7.73,1,322,1,93.1,1,10.12,1
2/18/2022 5:15,11.6,1,1.38,1,7.3,1,322,1,93.2,1,10.12,1
2/18/2022 5:30,11.6,1,1.42,1,6.84,1,322,1,93.2,1,10.12,1
2/18/2022 5:45,11.6,1,1.45,1,6.65,1,323,1,93.1,1,10.11,1
2/18/2022 6:00,11.6,1,1.49,1,6.27,1,323,1,93,1,10.11,1
2/18/2022 6:15,11.6,1,1.51,1,5.72,1,323,1,93.1,1,10.11,1
2/18/2022 6:30,11.6,1,1.53,1,6.11,1,323,1,93.1,1,10.12,1
2/18/2022 6:45,11.6,1,1.55,1,5.58,1,323,1,93.1,1,10.12,1
2/18/2022 7:00,11.6,1,1.56,1,5.22,1,324,1,93,1,10.11,1
2/18/2022 7:15,11.6,1,1.56,1,5.58,1,322,1,93,1,10.11,1
2/18/2022 7:30,11.6,1,1.56,1,5.08,1,323,1,93,1,10.11,1
2/18/2022 7:45,11.6,1,1.54,1,4.81,1,323,1,92.9,1,10.09,1
2/18/2022 8:00,11.6,1,1.53,1,5.08,1,323,1,93,1,10.11,1
2/18/2022 8:15,11.6,1,1.5,1,4.9,1,322,1,93.2,1,10.13,1
2/18/2022 8:30,11.6,1,1.48,1,5.59,1,321,1,93.2,1,10.13,1
2/18/2022 8:45,11.6,1,1.45,1,4.86,1,320,1,93.2,1,10.13,1
2/18/2022 9:00,11.6,1,1.43,1,5.03,1,321,1,93.3,1,10.14,1
2/18/2022 9:15,11.6,1,1.4,1,4.78,1,316,1,94.4,1,10.25,1
2/18/2022 9:30,11.6,1,1.36,1,4.82,1,317,1,94,1,10.21,1
2/18/2022 9:45,11.6,1,1.33,1,5.17,1,317,1,94,1,10.21,1
2/18/2022 10:00,11.6,1,1.29,1,5.4,1,318,1,93.4,1,10.15,1
2/18/2022 10:15,11.6,1,1.26,1,5.33,1,322,1,93.7,1,10.17,1
2/18/2022 10:30,11.6,1,1.23,1,5.7,1,320,1,93.4,1,10.15,1
2/18/2022 10:45,11.6,1,1.19,1,5.59,1,321,1,93.5,1,10.15,1
2/18/2022 11:00,11.6,1,1.16,1,5.61,1,320,1,93.7,1,10.17,1
2/18/2022 11:15,11.6,1,1.13,1,5.27,1,320,1,93.6,1,10.16,1
2/18/2022 11:30,11.7,1,1.1,1,5.26,1,320,1,93.5,1,10.15,1
2/18/2022 11:45,11.7,1,1.08,1,5.46,1,320,1,93.6,1,10.15,1
2/18/2022 12:00,11.7,1,1.06,1,5.12,1,319,1,93.7,1,10.16,1
2/18/2022 12:15,11.7,1,1.05,1,4.97,1,319,1,93.7,1,10.15,1
2/18/2022 12:30,11.8,1,1.04,1,5.05,1,318,1,93.8,1,10.16,1
2/18/2022 12:45,11.8,1,1.05,1,4.81,1,324,1,93.9,1,10.16,1
2/18/2022 13:00,11.8,1,1.07,1,4.49,1,320,1,93.8,1,10.15,1
2/18/2022 13:15,11.8,1,1.1,1,4.73,1,319,1,93.5,1,10.12,1
2/18/2022 13:30,11.8,1,1.12,1,4.67,1,319,1,93.9,1,10.16,1
2/18/2022 13:45,11.9,1,1.15,1,5.18,1,318,1,94.4,1,10.19,1
2/18/2022 14:00,11.9,1,1.18,1,5.31,1,318,1,94.2,1,10.17,1
2/18/2022 14:15,11.9,1,1.21,1,5.54,1,318,1,94.2,1,10.16,1
2/18/2022 14:30,11.9,1,1.24,1,5.62,1,318,1,94.4,1,10.19,1
2/18/2022 14:45,12,1,1.28,1,5.82,1,316,1,95.2,1,10.24,1
2/18/2022 15:00,12,1,1.32,1,5.35,1,318,1,95.1,1,10.24,1
2/18/2022 15:15,12.1,1,1.35,1,5.74,1,318,1,95.4,1,10.26,1
2/18/2022 15:30,12.1,1,1.39,1,5.8,1,320,1,95.9,1,10.29,1
2/18/2022 15:45,12.2,1,1.43,1,6.62,1,320,1,96.2,1,10.31,1
2/18/2022 16:00,12.3,1,1.47,1,6.74,1,321,1,96.6,1,10.33,1
2/18/2022 16:15,12.4,1,1.5,1,6.38,1,322,1,96.8,1,10.33,1
2/18/2022 16:30,12.4,1,1.54,1,5.93,1,323,1,97,1,10.35,1
2/18/2022 16:45,12.4,1,1.57,1,5.52,1,324,1,97.2,1,10.36,1
2/18/2022 17:00,12.5,1,1.61,1,5.15,1,326,1,97.4,1,10.37,1
2/18/2022 17:15,12.5,1,1.64,1,5.5,1,325,1,97.5,1,10.38,1
2/18/2022 17:30,12.5,1,1.66,1,5.24,1,325,1,97.6,1,10.39,1
2/18/2022 17:45,12.5,1,1.68,1,5.15,1,326,1,97.7,1,10.4,1
2/18/2022 18:00,12.5,1,1.69,1,4.8,1,328,1,97.8,1,10.4,1
2/18/2022 18:15,12.5,1,1.69,1,4.88,1,329,1,97.9,1,10.41,1
2/18/2022 18:30,12.6,1,1.69,1,4.84,1,329,1,98.1,1,10.43,1
2/18/2022 18:45,12.6,1,1.67,1,4.46,1,328,1,97.8,1,10.4,1
2/18/2022 19:00,12.5,1,1.64,1,5.16,1,329,1,98.1,1,10.43,1
2/18/2022 19:15,12.5,1,1.61,1,4.96,1,326,1,98.1,1,10.43,1
2/18/2022 19:30,12.5,1,1.59,1,4.44,1,327,1,98.1,1,10.44,1
2/18/2022 19:45,12.5,1,1.56,1,4.34,1,328,1,97.9,1,10.42,1
2/18/2022 20:00,12.5,1,1.53,1,4.7,1,328,1,97.6,1,10.39,1
2/18/2022 20:15,12.5,1,1.49,1,4.47,1,321,1,98.2,1,10.46,1
2/18/2022 20:30,12.5,1,1.46,1,4.51,1,324,1,97.5,1,10.39,1
2/18/2022 20:45,12.4,1,1.42,1,4.89,1,322,1,97.3,1,10.38,1
2/18/2022 21:00,12.4,1,1.38,1,4.91,1,322,1,97,1,10.35,1
2/18/2022 21:15,12.3,1,1.34,1,5.02,1,321,1,96.4,1,10.32,1
2/18/2022 21:30,12.3,1,1.31,1,5.15,1,321,1,96.2,1,10.3,1
2/18/2022 21:45,12.3,1,1.27,1,5.41,1,321,1,96.1,1,10.28,1
2/18/2022 22:00,12.2,1,1.23,1,5.06,1,322,1,96,1,10.27,1
2/18/2022 22:15,12.2,1,1.19,1,4.68,1,322,1,95.7,1,10.26,1
2/18/2022 22:30,12.2,1,1.15,1,4.9,1,321,1,95.5,1,10.24,1
2/18/2022 22:45,12.2,1,1.12,1,4.64,1,321,1,95.3,1,10.23,1
2/18/2022 23:00,12.1,1,1.08,1,4.86,1,321,1,95.2,1,10.22,1
2/18/2022 23:15,12.1,1,1.04,1,5.71,1,321,1,94.7,1,10.18,1
2/18/2022 23:30,12,1,1.02,1,5.06,1,322,1,94.4,1,10.15,1
2/18/2022 23:45,12,1,0.998,1,5.16,1,322,1,94.2,1,10.14,1
2/19/2022 0:00,12,1,0.974,1,5.12,1,321,1,94,1,10.13,1
2/19/2022 0:15,12,1,0.951,1,4.93,1,322,1,93.9,1,10.12,1
2/19/2022 0:30,11.9,1,0.926,1,4.37,1,322,1,93.8,1,10.11,1
2/19/2022 0:45,11.9,1,0.901,1,4.49,1,323,1,93.7,1,10.1,1
2/19/2022 1:00,11.9,1,0.877,1,4.57,1,323,1,93.6,1,10.09,1
2/19/2022 1:15,11.9,1,0.86,1,4.38,1,323,1,93.6,1,10.09,1
2/19/2022 1:30,11.9,1,0.851,1,3.94,1,324,1,93.6,1,10.1,1
2/19/2022 1:45,11.9,1,0.855,1,3.95,1,325,1,93.6,1,10.1,1
2/19/2022 2:00,11.9,1,0.878,1,3.37,1,324,1,93.3,1,10.06,1
2/19/2022 2:15,11.9,1,0.911,1,3.74,1,325,1,93.4,1,10.08,1
2/19/2022 2:30,11.9,1,0.946,1,3.56,1,325,1,93.4,1,10.08,1
2/19/2022 2:45,11.9,1,0.977,1,4.03,1,324,1,93.3,1,10.08,1
2/19/2022 3:00,11.9,1,1,1,4.21,1,324,1,93.3,1,10.07,1
2/19/2022 3:15,11.9,1,1.03,1,4.6,1,323,1,93.2,1,10.06,1
2/19/2022 3:30,11.9,1,1.06,1,5.21,1,323,1,93.2,1,10.06,1
2/19/2022 3:45,11.9,1,1.1,1,5,1,322,1,93.5,1,10.08,1
2/19/2022 4:00,12,1,1.13,1,5.33,1,321,1,93.6,1,10.08,1
2/19/2022 4:15,12,1,1.17,1,6.26,1,321,1,93.5,1,10.08,1
2/19/2022 4:30,12,1,1.21,1,5.96,1,321,1,93.6,1,10.08,1
2/19/2022 4:45,12,1,1.25,1,6.24,1,321,1,93.7,1,10.09,1
2/19/2022 5:00,12,1,1.29,1,6.57,1,321,1,93.8,1,10.09,1
2/19/2022 5:15,12,1,1.33,1,5.86,1,321,1,93.9,1,10.1,1
2/19/2022 5:30,12.1,1,1.37,1,5.96,1,321,1,94,1,10.1,1
2/19/2022 5:45,12.1,1,1.41,1,6.03,1,321,1,94,1,10.11,1
2/19/2022 6:00,12.1,1,1.44,1,5.99,1,322,1,94,1,10.11,1
2/19/2022 6:15,12.1,1,1.48,1,5.34,1,322,1,93.9,1,10.09,1
2/19/2022 6:30,12.1,1,1.51,1,5.22,1,323,1,93.9,1,10.09,1
2/19/2022 6:45,12.1,1,1.53,1,5.52,1,323,1,93.9,1,10.09,1
2/19/2022 7:00,12.1,1,1.55,1,4.89,1,324,1,94,1,10.1,1
2/19/2022 7:15,12.1,1,1.57,1,4.75,1,324,1,93.8,1,10.08,1
2/19/2022 7:30,12.1,1,1.58,1,4.6,1,325,1,93.8,1,10.08,1
2/19/2022 7:45,12.1,1,1.59,1,4.36,1,326,1,93.8,1,10.08,1
2/19/2022 8:00,12.1,1,1.58,1,4.07,1,326,1,93.8,1,10.08,1
2/19/2022 8:15,12.1,1,1.56,1,3.7,1,326,1,93.7,1,10.07,1
2/19/2022 8:30,12.1,1,1.54,1,4.35,1,326,1,93.9,1,10.09,1
2/19/2022 8:45,12.1,1,1.51,1,4.12,1,324,1,94.1,1,10.11,1
2/19/2022 9:00,12.1,1,1.49,1,4.11,1,324,1,94.2,1,10.12,1
2/19/2022 9:15,12.1,1,1.46,1,4.14,1,324,1,94.4,1,10.14,1
2/19/2022 9:30,12.1,1,1.43,1,4.59,1,323,1,94.6,1,10.16,1
2/19/2022 9:45,12.1,1,1.4,1,4.08,1,318,1,95.4,1,10.25,1
2/19/2022 10:00,12.1,1,1.36,1,4.12,1,319,1,95.1,1,10.21,1
2/19/2022 10:15,12.1,1,1.33,1,4.5,1,319,1,94.9,1,10.19,1
2/19/2022 10:30,12.1,1,1.29,1,4.45,1,319,1,94.8,1,10.18,1
2/19/2022 10:45,12.1,1,1.26,1,4.66,1,318,1,94.6,1,10.16,1
2/19/2022 11:00,12.1,1,1.22,1,5.03,1,318,1,94.9,1,10.19,1
2/19/2022 11:15,12.1,1,1.18,1,5.34,1,318,1,95,1,10.19,1
2/19/2022 11:30,12.2,1,1.14,1,5.05,1,318,1,95.1,1,10.2,1
2/19/2022 11:45,12.2,1,1.11,1,5.14,1,318,1,95,1,10.2,1
2/19/2022 12:00,12.1,1,1.08,1,4.8,1,318,1,94.8,1,10.18,1
2/19/2022 12:15,12.2,1,1.05,1,4.85,1,318,1,94.8,1,10.18,1
2/19/2022 12:30,12.2,1,1.03,1,5.13,1,318,1,95.2,1,10.2,1
2/19/2022 12:45,12.2,1,1.01,1,7.15,1,319,1,95.5,1,10.23,1
2/19/2022 13:00,12.2,1,0.991,1,5.91,1,320,1,94.7,1,10.16,1
2/19/2022 13:15,12.2,1,0.985,1,6.02,1,319,1,94.8,1,10.17,1
2/19/2022 13:30,12.2,1,0.987,1,6.76,1,319,1,95,1,10.18,1
2/19/2022 13:45,12.2,1,1,1,4.62,1,320,1,94.8,1,10.15,1
2/19/2022 14:00,12.3,1,1.03,1,7.82,1,319,1,94.8,1,10.15,1
2/19/2022 14:15,12.3,1,1.05,1,5.49,1,322,1,95,1,10.16,1
2/19/2022 14:30,12.3,1,1.08,1,6.09,1,321,1,95.2,1,10.18,1
2/19/2022 14:45,12.3,1,1.11,1,5.79,1,321,1,95.3,1,10.18,1
2/19/2022 15:00,12.3,1,1.15,1,6.58,1,321,1,95.3,1,10.18,1
2/19/2022 15:15,12.4,1,1.18,1,5.78,1,321,1,95.2,1,10.16,1
2/19/2022 15:30,12.4,1,1.21,1,5.67,1,321,1,95.8,1,10.21,1
2/19/2022 15:45,12.5,1,1.24,1,5.06,1,321,1,96,1,10.23,1
2/19/2022 16:00,12.5,1,1.27,1,5.1,1,321,1,96.2,1,10.24,1
2/19/2022 16:15,12.5,1,1.31,1,5.52,1,321,1,96.3,1,10.24,1
2/19/2022 16:30,12.6,1,1.34,1,5.55,1,322,1,96.5,1,10.25,1
2/19/2022 16:45,12.7,1,1.37,1,5.22,1,324,1,96.9,1,10.27,1
2/19/2022 17:00,12.7,1,1.41,1,5.66,1,326,1,97.1,1,10.28,1
2/19/2022 17:15,12.8,1,1.45,1,5.46,1,328,1,97.3,1,10.29,1
2/19/2022 17:30,12.8,1,1.48,1,5.54,1,328,1,97.6,1,10.32,1
2/19/2022 17:45,12.8,1,1.52,1,5.44,1,330,1,97.8,1,10.33,1
2/19/2022 18:00,12.9,1,1.55,1,6.19,1,330,1,98,1,10.35,1
2/19/2022 18:15,12.9,1,1.57,1,5.01,1,331,1,98.2,1,10.36,1
2/19/2022 18:30,12.9,1,1.59,1,4.88,1,332,1,98.2,1,10.36,1
2/19/2022 18:45,12.9,1,1.6,1,4.84,1,333,1,98.5,1,10.39,1
2/19/2022 19:00,12.9,1,1.6,1,4.53,1,333,1,98.6,1,10.4,1
2/19/2022 19:15,12.9,1,1.59,1,4.27,1,333,1,98.5,1,10.39,1
2/19/2022 19:30,12.9,1,1.58,1,4.24,1,333,1,98.3,1,10.37,1
2/19/2022 19:45,12.9,1,1.55,1,4.78,1,333,1,98.7,1,10.41,1
2/19/2022 20:00,12.9,1,1.53,1,4.1,1,333,1,98.6,1,10.4,1
2/19/2022 20:15,12.9,1,1.5,1,4.11,1,332,1,98.7,1,10.42,1
2/19/2022 20:30,12.9,1,1.47,1,4.03,1,331,1,98.5,1,10.4,1
2/19/2022 20:45,12.8,1,1.44,1,4.26,1,331,1,98.1,1,10.36,1
2/19/2022 21:00,12.8,1,1.41,1,3.81,1,326,1,98.3,1,10.39,1
2/19/2022 21:15,12.8,1,1.37,1,3.76,1,323,1,98.5,1,10.42,1
2/19/2022 21:30,12.8,1,1.34,1,4.12,1,328,1,97.7,1,10.33,1
2/19/2022 21:45,12.8,1,1.3,1,4.57,1,329,1,97.1,1,10.28,1
2/19/2022 22:00,12.6,1,1.26,1,4.65,1,327,1,96.4,1,10.23,1
2/19/2022 22:15,12.6,1,1.23,1,4.76,1,327,1,96.2,1,10.21,1
2/19/2022 22:30,12.6,1,1.19,1,4.96,1,328,1,96.1,1,10.2,1
2/19/2022 22:45,12.6,1,1.16,1,4.77,1,329,1,95.9,1,10.18,1
2/19/2022 23:00,12.6,1,1.12,1,4.67,1,329,1,95.6,1,10.16,1
2/19/2022 23:15,12.6,1,1.08,1,4.32,1,329,1,95.3,1,10.13,1
2/19/2022 23:30,12.5,1,1.04,1,4.32,1,328,1,95.1,1,10.12,1
2/19/2022 23:45,12.5,1,1.01,1,4.12,1,329,1,94.9,1,10.1,1
2/20/2022 0:00,12.4,1,0.975,1,4.95,1,328,1,94.5,1,10.08,1
2/20/2022 0:15,12.4,1,0.95,1,5.37,1,329,1,94.2,1,10.05,1
2/20/2022 0:30,12.3,1,0.934,1,5.4,1,330,1,93.8,1,10.02,1
2/20/2022 0:45,12.3,1,0.913,1,4.63,1,330,1,93.6,1,10.01,1
2/20/2022 1:00,12.3,1,0.893,1,5.11,1,330,1,93.4,1,9.99,1
2/20/2022 1:15,12.2,1,0.87,1,4.15,1,331,1,93.3,1,9.99,1
2/20/2022 1:30,12.2,1,0.852,1,4.39,1,331,1,93.3,1,9.99,1
2/20/2022 1:45,12.2,1,0.842,1,3.97,1,331,1,93.1,1,9.98,1
2/20/2022 2:00,12.2,1,0.842,1,4.14,1,330,1,93.2,1,9.99,1
2/20/2022 2:15,12.2,1,0.859,1,3.98,1,330,1,93.2,1,9.99,1
2/20/2022 2:30,12.2,1,0.889,1,3.41,1,330,1,92.8,1,9.95,1
2/20/2022 2:45,12.2,1,0.923,1,3.52,1,330,1,93,1,9.97,1
2/20/2022 3:00,12.2,1,0.947,1,3.77,1,328,1,93.2,1,9.99,1
2/20/2022 3:15,12.2,1,0.973,1,3.93,1,328,1,93.1,1,9.98,1
2/20/2022 3:30,12.2,1,1.01,1,4.32,1,328,1,93.1,1,9.98,1
2/20/2022 3:45,12.2,1,1.04,1,4.23,1,326,1,93.2,1,9.99,1
2/20/2022 4:00,12.3,1,1.08,1,4.76,1,325,1,93.6,1,10.01,1
2/20/2022 4:15,12.3,1,1.11,1,5.3,1,325,1,93.9,1,10.04,1
2/20/2022 4:30,12.3,1,1.15,1,5.52,1,324,1,93.9,1,10.03,1
2/20/2022 4:45,12.3,1,1.2,1,5.58,1,324,1,94,1,10.04,1
2/20/2022 5:00,12.3,1,1.24,1,5.47,1,324,1,94.1,1,10.05,1
2/20/2022 5:15,12.4,1,1.28,1,5.51,1,324,1,94.3,1,10.07,1
2/20/2022 5:30,12.4,1,1.32,1,5.72,1,324,1,94.3,1,10.07,1
2/20/2022 5:45,12.4,1,1.36,1,5.5,1,324,1,94.4,1,10.07,1
2/20/2022 6:00,12.4,1,1.39,1,5.03,1,325,1,94.4,1,10.08,1
2/20/2022 6:15,12.4,1,1.43,1,5.65,1,325,1,94.4,1,10.07,1
2/20/2022 6:30,12.4,1,1.47,1,5.23,1,326,1,94.4,1,10.08,1
2/20/2022 6:45,12.4,1,1.51,1,5.05,1,326,1,94.4,1,10.07,1
2/20/2022 7:00,12.4,1,1.54,1,4.71,1,327,1,94.4,1,10.07,1
2/20/2022 7:15,12.4,1,1.56,1,4.82,1,327,1,94.3,1,10.07,1
2/20/2022 7:30,12.4,1,1.59,1,4.9,1,329,1,94.3,1,10.06,1
2/20/2022 7:45,12.4,1,1.6,1,4.78,1,330,1,94.3,1,10.06,1
2/20/2022 8:00,12.4,1,1.62,1,4.45,1,331,1,94.3,1,10.07,1
2/20/2022 8:15,12.4,1,1.63,1,4.07,1,332,1,94.3,1,10.06,1
2/20/2022 8:30,12.4,1,1.62,1,4.09,1,333,1,94.3,1,10.06,1
2/20/2022 8:45,12.4,1,1.6,1,3.78,1,333,1,94.1,1,10.04,1
2/20/2022 9:00,12.4,1,1.58,1,4.1,1,332,1,94.6,1,10.09,1
2/20/2022 9:15,12.4,1,1.55,1,3.81,1,332,1,94.7,1,10.1,1
2/20/2022 9:30,12.4,1,1.53,1,3.75,1,331,1,94.8,1,10.11,1
2/20/2022 9:45,12.4,1,1.5,1,3.84,1,331,1,95.3,1,10.15,1
