Time,B9545800,,B9545800,,B9545800,,B9545800,,B9545800,
1/29/2022 5:15,10.3,1,1.83,1,4.26,1,287,1,2.54,1
1/29/2022 5:30,10.3,1,1.8,1,4.39,1,288,1,2.46,1
1/29/2022 5:45,10.3,1,1.77,1,4.44,1,287,1,2.39,1
1/29/2022 6:00,10.3,1,1.74,1,4.32,1,287,1,2.5,1
1/29/2022 6:15,10.3,1,1.72,1,4.65,1,286,1,2.46,1
1/29/2022 6:30,10.3,1,1.69,1,4.48,1,286,1,2.54,1
1/29/2022 6:45,10.3,1,1.67,1,4.51,1,291,1,2.51,1
1/29/2022 7:00,10.3,1,1.65,1,4.3,1,288,1,2.47,1
1/29/2022 7:15,10.3,1,1.62,1,4.03,1,290,1,2.44,1
1/29/2022 7:30,10.2,1,1.61,1,4.4,1,289,1,2.53,1
1/29/2022 7:45,10.3,1,1.59,1,4.07,1,290,1,2.48,1
1/29/2022 8:00,10.3,1,1.59,1,3.69,1,289,1,2.38,1
1/29/2022 8:15,10.3,1,1.6,1,3.85,1,288,1,2.27,1
1/29/2022 8:30,10.3,1,1.62,1,3.88,1,288,1,2.52,1
1/29/2022 8:45,10.3,1,1.65,1,3.86,1,288,1,2.4,1
1/29/2022 9:00,10.3,1,1.68,1,3.93,1,288,1,2.39,1
1/29/2022 9:15,10.3,1,1.72,1,4.02,1,288,1,2.28,1
1/29/2022 9:30,10.3,1,1.77,1,4.08,1,286,1,2.42,1
1/29/2022 9:45,10.3,1,1.81,1,4.08,1,286,1,2.37,1
1/29/2022 10:00,10.3,1,1.85,1,4.26,1,284,1,2.24,1
1/29/2022 10:15,10.3,1,1.89,1,4.25,1,284,1,2.28,1
1/29/2022 10:30,10.3,1,1.93,1,4.34,1,285,1,2.21,1
1/29/2022 10:45,10.4,1,1.96,1,4.28,1,284,1,2.3,1
1/29/2022 11:00,10.3,1,2.01,1,4.26,1,284,1,2.31,1
1/29/2022 11:15,10.4,1,2.05,1,4.48,1,282,1,2.25,1
1/29/2022 11:30,10.4,1,2.09,1,4.51,1,283,1,2.28,1
1/29/2022 11:45,10.4,1,2.13,1,4.78,1,283,1,2.27,1
1/29/2022 12:00,10.4,1,2.17,1,5.09,1,282,1,2.23,1
1/29/2022 12:15,10.4,1,2.21,1,5.03,1,278,1,2.23,1
1/29/2022 12:30,10.4,1,2.23,1,5.48,1,277,1,2.18,1
1/29/2022 12:45,10.4,1,2.27,1,5.38,1,276,1,2.25,1
1/29/2022 13:00,10.4,1,2.3,1,5.28,1,275,1,2.2,1
1/29/2022 13:15,10.4,1,2.32,1,5.4,1,276,1,2.22,1
1/29/2022 13:30,10.4,1,2.34,1,5.08,1,276,1,2.2,1
1/29/2022 13:45,10.4,1,2.37,1,5.12,1,277,1,2.2,1
1/29/2022 14:00,10.4,1,2.38,1,5.33,1,277,1,2.23,1
1/29/2022 14:15,10.4,1,2.39,1,5.25,1,276,1,2.3,1
1/29/2022 14:30,10.4,1,2.4,1,5.5,1,276,1,2.33,1
1/29/2022 14:45,10.5,1,2.39,1,5.17,1,276,1,2.29,1
1/29/2022 15:00,10.5,1,2.37,1,4.47,1,277,1,2.44,1
1/29/2022 15:15,10.5,1,2.34,1,4.72,1,277,1,2.32,1
1/29/2022 15:30,10.5,1,2.3,1,4.88,1,276,1,2.5,1
1/29/2022 15:45,10.5,1,2.25,1,5.78,1,276,1,2.29,1
1/29/2022 16:00,10.5,1,2.21,1,4.98,1,275,1,2.28,1
1/29/2022 16:15,10.5,1,2.16,1,5.11,1,276,1,2.36,1
1/29/2022 16:30,10.5,1,2.12,1,4.96,1,278,1,2.32,1
1/29/2022 16:45,10.5,1,2.08,1,4.81,1,278,1,2.34,1
1/29/2022 17:00,10.5,1,2.04,1,5.36,1,279,1,2.35,1
1/29/2022 17:15,10.5,1,2,1,5.45,1,283,1,2.36,1
1/29/2022 17:30,10.5,1,1.95,1,5.65,1,284,1,2.47,1
1/29/2022 17:45,10.5,1,1.91,1,5.32,1,285,1,2.39,1
1/29/2022 18:00,10.5,1,1.86,1,5.56,1,285,1,2.48,1
1/29/2022 18:15,10.5,1,1.82,1,4.82,1,285,1,2.36,1
1/29/2022 18:30,10.5,1,1.78,1,4.63,1,286,1,2.41,1
1/29/2022 18:45,10.5,1,1.74,1,4.94,1,286,1,2.37,1
1/29/2022 19:00,10.5,1,1.7,1,4.52,1,286,1,2.42,1
1/29/2022 19:15,10.5,1,1.66,1,4.8,1,292,1,2.44,1
1/29/2022 19:30,10.5,1,1.62,1,4.32,1,289,1,2.36,1
1/29/2022 19:45,10.5,1,1.58,1,4.42,1,288,1,2.47,1
1/29/2022 20:00,10.5,1,1.54,1,4.19,1,288,1,2.41,1
1/29/2022 20:15,10.5,1,1.5,1,4.24,1,288,1,2.36,1
1/29/2022 20:30,10.5,1,1.47,1,4.13,1,289,1,2.49,1
1/29/2022 20:45,10.5,1,1.42,1,4.09,1,289,1,2.52,1
1/29/2022 21:00,10.5,1,1.39,1,4.1,1,290,1,2.47,1
1/29/2022 21:15,10.5,1,1.35,1,4.07,1,292,1,2.53,1
1/29/2022 21:30,10.5,1,1.32,1,4.25,1,297,1,2.48,1
1/29/2022 21:45,10.5,1,1.28,1,4.24,1,299,1,2.43,1
1/29/2022 22:00,10.5,1,1.25,1,4.34,1,300,1,2.51,1
1/29/2022 22:15,10.5,1,1.21,1,4.3,1,316,1,2.47,1
1/29/2022 22:30,10.5,1,1.18,1,4.4,1,317,1,2.58,1
1/29/2022 22:45,10.5,1,1.16,1,4.26,1,327,1,2.61,1
1/29/2022 23:00,10.5,1,1.15,1,4.37,1,325,1,2.55,1
1/29/2022 23:15,10.5,1,1.15,1,4.44,1,332,1,2.73,1
1/29/2022 23:30,10.5,1,1.16,1,4.87,1,339,1,2.73,1
1/29/2022 23:45,10.5,1,1.18,1,4.28,1,340,1,2.53,1
1/30/2022 0:00,10.4,1,1.22,1,4.5,1,338,1,2.76,1
1/30/2022 0:15,10.4,1,1.27,1,4.22,1,337,1,2.63,1
1/30/2022 0:30,10.4,1,1.33,1,4.26,1,317,1,2.46,1
1/30/2022 0:45,10.4,1,1.38,1,4.08,1,315,1,2.45,1
1/30/2022 1:00,10.4,1,1.42,1,4.05,1,313,1,2.47,1
1/30/2022 1:15,10.4,1,1.46,1,4.12,1,306,1,2.44,1
1/30/2022 1:30,10.4,1,1.5,1,4.02,1,308,1,2.49,1
1/30/2022 1:45,10.4,1,1.53,1,4.08,1,307,1,2.44,1
1/30/2022 2:00,10.4,1,1.57,1,4.32,1,305,1,2.45,1
1/30/2022 2:15,10.4,1,1.62,1,4.4,1,298,1,2.42,1
1/30/2022 2:30,10.4,1,1.66,1,4.5,1,294,1,2.38,1
1/30/2022 2:45,10.4,1,1.7,1,4.55,1,292,1,2.38,1
1/30/2022 3:00,10.3,1,1.73,1,4.87,1,291,1,2.35,1
1/30/2022 3:15,10.3,1,1.76,1,4.95,1,290,1,2.39,1
1/30/2022 3:30,10.4,1,1.79,1,5.3,1,289,1,2.33,1
1/30/2022 3:45,10.3,1,1.82,1,5.15,1,288,1,2.34,1
1/30/2022 4:00,10.3,1,1.84,1,4.93,1,287,1,2.36,1
1/30/2022 4:15,10.3,1,1.87,1,4.92,1,288,1,2.41,1
1/30/2022 4:30,10.3,1,1.88,1,4.66,1,287,1,2.33,1
1/30/2022 4:45,10.3,1,1.9,1,4.98,1,288,1,2.27,1
1/30/2022 5:00,10.3,1,1.91,1,4.86,1,285,1,2.26,1
1/30/2022 5:15,10.3,1,1.91,1,4.63,1,292,1,2.35,1
1/30/2022 5:30,10.3,1,1.91,1,4.7,1,284,1,2.32,1
1/30/2022 5:45,10.3,1,1.9,1,4.99,1,285,1,2.29,1
1/30/2022 6:00,10.3,1,1.88,1,4.48,1,284,1,2.39,1
1/30/2022 6:15,10.3,1,1.86,1,4.1,1,287,1,2.51,1
1/30/2022 6:30,10.3,1,1.83,1,4.27,1,288,1,2.52,1
1/30/2022 6:45,10.2,1,1.8,1,4.31,1,289,1,2.4,1
1/30/2022 7:00,10.3,1,1.77,1,4.58,1,288,1,2.5,1
1/30/2022 7:15,10.3,1,1.74,1,4.52,1,287,1,2.4,1
1/30/2022 7:30,10.3,1,1.71,1,5.01,1,288,1,2.49,1
1/30/2022 7:45,10.3,1,1.69,1,4.46,1,288,1,2.55,1
1/30/2022 8:00,10.3,1,1.66,1,4.3,1,289,1,2.38,1
1/30/2022 8:15,10.3,1,1.64,1,4.28,1,289,1,2.36,1
1/30/2022 8:30,10.3,1,1.62,1,4.36,1,290,1,2.44,1
1/30/2022 8:45,10.3,1,1.6,1,4.24,1,294,1,2.35,1
1/30/2022 9:00,10.2,1,1.59,1,4.04,1,296,1,2.54,1
1/30/2022 9:15,10.2,1,1.6,1,4.1,1,294,1,2.42,1
1/30/2022 9:30,10.2,1,1.61,1,3.86,1,297,1,2.54,1
1/30/2022 9:45,10.3,1,1.64,1,3.97,1,295,1,2.51,1
1/30/2022 10:00,10.2,1,1.68,1,4.03,1,297,1,2.32,1
1/30/2022 10:15,10.3,1,1.72,1,4.08,1,290,1,2.3,1
1/30/2022 10:30,10.3,1,1.76,1,4.02,1,288,1,2.31,1
1/30/2022 10:45,10.3,1,1.81,1,4.01,1,290,1,2.3,1
1/30/2022 11:00,10.3,1,1.85,1,4.23,1,283,1,2.27,1
1/30/2022 11:15,10.4,1,1.89,1,4.25,1,285,1,2.41,1
1/30/2022 11:30,10.4,1,1.93,1,4.35,1,284,1,2.37,1
1/30/2022 11:45,10.5,1,1.97,1,4.22,1,283,1,2.4,1
1/30/2022 12:00,10.5,1,2.01,1,4.29,1,283,1,2.33,1
1/30/2022 12:15,10.5,1,2.06,1,4.84,1,281,1,2.27,1
1/30/2022 12:30,10.5,1,2.1,1,4.84,1,280,1,2.23,1
1/30/2022 12:45,10.4,1,2.14,1,5.16,1,281,1,2.35,1
1/30/2022 13:00,10.4,1,2.18,1,5.21,1,281,1,2.27,1
1/30/2022 13:15,10.5,1,2.21,1,4.95,1,280,1,2.26,1
1/30/2022 13:30,10.5,1,2.25,1,5.16,1,281,1,2.29,1
1/30/2022 13:45,10.5,1,2.28,1,4.95,1,280,1,2.32,1
1/30/2022 14:00,10.5,1,2.31,1,5.59,1,281,1,2.28,1
1/30/2022 14:15,10.5,1,2.34,1,5.66,1,286,1,2.26,1
1/30/2022 14:30,10.4,1,2.37,1,5.82,1,281,1,2.35,1
1/30/2022 14:45,10.5,1,2.39,1,5.56,1,280,1,2.31,1
1/30/2022 15:00,10.5,1,2.41,1,5.99,1,279,1,2.33,1
1/30/2022 15:15,10.5,1,2.42,1,5.14,1,279,1,2.28,1
1/30/2022 15:30,10.5,1,2.42,1,4.99,1,280,1,2.22,1
1/30/2022 15:45,10.5,1,2.41,1,5.18,1,278,1,2.34,1
1/30/2022 16:00,10.5,1,2.38,1,4.72,1,281,1,2.34,1
1/30/2022 16:15,10.5,1,2.35,1,4.7,1,281,1,2.33,1
1/30/2022 16:30,10.5,1,2.31,1,5.18,1,282,1,2.44,1
1/30/2022 16:45,10.5,1,2.26,1,5.26,1,277,1,2.53,1
1/30/2022 17:00,10.5,1,2.21,1,5.37,1,276,1,2.4,1
1/30/2022 17:15,10.5,1,2.17,1,5.5,1,278,1,2.36,1
1/30/2022 17:30,10.5,1,2.13,1,5.02,1,278,1,2.52,1
1/30/2022 17:45,10.5,1,2.1,1,5.09,1,280,1,2.42,1
1/30/2022 18:00,10.5,1,2.06,1,5.72,1,281,1,2.41,1
1/30/2022 18:15,10.5,1,2.01,1,5.73,1,285,1,2.38,1
1/30/2022 18:30,10.5,1,1.97,1,5.35,1,285,1,2.42,1
1/30/2022 18:45,10.5,1,1.93,1,5.44,1,285,1,2.41,1
1/30/2022 19:00,10.5,1,1.89,1,5.25,1,286,1,2.46,1
1/30/2022 19:15,10.5,1,1.84,1,5.14,1,285,1,2.55,1
1/30/2022 19:30,10.5,1,1.8,1,5.16,1,287,1,2.4,1
1/30/2022 19:45,10.5,1,1.77,1,4.99,1,286,1,2.46,1
1/30/2022 20:00,10.5,1,1.73,1,4.73,1,287,1,2.37,1
1/30/2022 20:15,10.5,1,1.69,1,4.37,1,287,1,2.44,1
1/30/2022 20:30,10.5,1,1.65,1,4.31,1,288,1,2.4,1
1/30/2022 20:45,10.5,1,1.6,1,4.35,1,289,1,2.44,1
1/30/2022 21:00,10.5,1,1.56,1,4.26,1,290,1,2.4,1
1/30/2022 21:15,10.5,1,1.52,1,4.31,1,291,1,2.52,1
1/30/2022 21:30,10.5,1,1.49,1,6.2,1,292,1,2.43,1
1/30/2022 21:45,10.5,1,1.45,1,4.15,1,292,1,2.61,1
1/30/2022 22:00,10.5,1,1.41,1,4.08,1,295,1,3.15,1
1/30/2022 22:15,10.5,1,1.37,1,5.49,1,298,1,2.46,1
1/30/2022 22:30,10.5,1,1.33,1,4.95,1,305,1,2.46,1
1/30/2022 22:45,10.5,1,1.29,1,4.84,1,310,1,2.5,1
1/30/2022 23:00,10.5,1,1.26,1,5.19,1,317,1,2.62,1
1/30/2022 23:15,10.5,1,1.23,1,4.38,1,323,1,2.51,1
1/30/2022 23:30,10.5,1,1.2,1,5.19,1,331,1,2.64,1
1/30/2022 23:45,10.5,1,1.18,1,4.81,1,334,1,2.65,1
1/31/2022 0:00,10.5,1,1.17,1,4.73,1,334,1,2.65,1
1/31/2022 0:15,10.5,1,1.17,1,4.42,1,341,1,2.65,1
1/31/2022 0:30,10.5,1,1.19,1,4.66,1,344,1,2.76,1
1/31/2022 0:45,10.4,1,1.22,1,4.17,1,319,1,2.72,1
1/31/2022 1:00,10.4,1,1.27,1,4.04,1,332,1,2.56,1
1/31/2022 1:15,10.4,1,1.33,1,3.93,1,321,1,2.52,1
1/31/2022 1:30,10.4,1,1.38,1,4.14,1,329,1,2.52,1
1/31/2022 1:45,10.4,1,1.43,1,4.1,1,317,1,2.47,1
1/31/2022 2:00,10.4,1,1.47,1,4.13,1,316,1,2.47,1
1/31/2022 2:15,10.4,1,1.51,1,4.11,1,312,1,2.43,1
1/31/2022 2:30,10.4,1,1.55,1,3.99,1,308,1,2.43,1
1/31/2022 2:45,10.4,1,1.59,1,4.24,1,313,1,2.37,1
1/31/2022 3:00,10.4,1,1.63,1,4.26,1,309,1,2.39,1
1/31/2022 3:15,10.4,1,1.67,1,4.58,1,301,1,2.35,1
1/31/2022 3:30,10.4,1,1.71,1,4.43,1,300,1,2.35,1
1/31/2022 3:45,10.4,1,1.74,1,4.35,1,300,1,2.34,1
1/31/2022 4:00,10.4,1,1.78,1,4.89,1,297,1,2.39,1
1/31/2022 4:15,10.4,1,1.81,1,4.94,1,300,1,2.43,1
1/31/2022 4:30,10.4,1,1.83,1,5.22,1,298,1,2.36,1
1/31/2022 4:45,10.4,1,1.86,1,5.06,1,297,1,2.33,1
1/31/2022 5:00,10.4,1,1.88,1,4.81,1,297,1,2.33,1
1/31/2022 5:15,10.4,1,1.89,1,4.7,1,298,1,2.41,1
1/31/2022 5:30,10.4,1,1.91,1,4.54,1,288,1,2.33,1
1/31/2022 5:45,10.4,1,1.92,1,4.67,1,293,1,2.44,1
1/31/2022 6:00,10.4,1,1.92,1,4.56,1,295,1,2.3,1
1/31/2022 6:15,10.4,1,1.92,1,4.58,1,289,1,2.37,1
1/31/2022 6:30,10.3,1,1.9,1,4.54,1,289,1,2.37,1
1/31/2022 6:45,10.3,1,1.88,1,4.24,1,288,1,2.56,1
1/31/2022 7:00,10.3,1,1.84,1,4.63,1,291,1,2.52,1
1/31/2022 7:15,10.4,1,1.81,1,4.56,1,289,1,2.66,1
1/31/2022 7:30,10.3,1,1.78,1,4.75,1,294,1,2.48,1
1/31/2022 7:45,10.3,1,1.74,1,4.24,1,293,1,2.5,1
1/31/2022 8:00,10.3,1,1.7,1,4.46,1,294,1,2.38,1
1/31/2022 8:15,10.3,1,1.67,1,4.36,1,296,1,2.45,1
1/31/2022 8:30,10.3,1,1.64,1,4.2,1,297,1,2.36,1
1/31/2022 8:45,10.3,1,1.61,1,4.13,1,291,1,2.35,1
1/31/2022 9:00,10.3,1,1.58,1,4.16,1,293,1,2.37,1
1/31/2022 9:15,10.3,1,1.55,1,4.33,1,302,1,2.42,1
1/31/2022 9:30,10.3,1,1.53,1,4.31,1,301,1,2.41,1
1/31/2022 9:45,10.3,1,1.51,1,4.24,1,304,1,2.53,1
1/31/2022 10:00,10.3,1,1.5,1,4.19,1,301,1,2.57,1
1/31/2022 10:15,10.3,1,1.5,1,4.11,1,300,1,2.6,1
1/31/2022 10:30,10.3,1,1.51,1,3.75,1,305,1,2.44,1
1/31/2022 10:45,10.4,1,1.54,1,3.95,1,306,1,2.47,1
1/31/2022 11:00,10.5,1,1.58,1,3.93,1,301,1,2.57,1
1/31/2022 11:15,10.5,1,1.62,1,3.93,1,297,1,2.45,1
1/31/2022 11:30,10.5,1,1.67,1,3.99,1,296,1,2.4,1
1/31/2022 11:45,10.4,1,1.71,1,4.06,1,298,1,2.32,1
1/31/2022 12:00,10.5,1,1.75,1,4.15,1,292,1,2.4,1
1/31/2022 12:15,10.6,1,1.79,1,4.13,1,292,1,2.36,1
1/31/2022 12:30,10.6,1,1.84,1,3.98,1,291,1,2.43,1
1/31/2022 12:45,10.6,1,1.83,1,4.2,1,290,1,2.38,1
1/31/2022 13:00,10.6,1,1.88,1,4.11,1,288,1,2.37,1
1/31/2022 13:15,10.6,1,1.92,1,4.61,1,284,1,2.33,1
1/31/2022 13:30,10.6,1,1.96,1,4.68,1,284,1,2.36,1
1/31/2022 13:45,10.6,1,2,1,4.99,1,283,1,2.38,1
1/31/2022 14:00,10.6,1,2.05,1,4.78,1,283,1,2.34,1
1/31/2022 14:15,10.6,1,2.07,1,5.56,1,283,1,2.29,1
1/31/2022 14:30,10.6,1,2.12,1,5.36,1,281,1,2.34,1
1/31/2022 14:45,10.6,1,2.16,1,5.27,1,281,1,2.37,1
1/31/2022 15:00,10.6,1,2.19,1,5.35,1,280,1,2.27,1
1/31/2022 15:15,10.6,1,2.21,1,5.6,1,279,1,2.35,1
1/31/2022 15:30,10.6,1,2.25,1,5.2,1,279,1,2.28,1
1/31/2022 15:45,10.6,1,2.26,1,5.94,1,286,1,2.39,1
1/31/2022 16:00,10.6,1,2.28,1,5.42,1,281,1,2.42,1
1/31/2022 16:15,10.6,1,2.29,1,5.13,1,281,1,2.43,1
1/31/2022 16:30,10.6,1,2.29,1,4.92,1,281,1,2.42,1
1/31/2022 16:45,10.6,1,2.27,1,5.01,1,282,1,2.46,1
1/31/2022 17:00,10.6,1,2.25,1,4.98,1,281,1,2.45,1
1/31/2022 17:15,10.6,1,2.21,1,4.47,1,283,1,2.51,1
1/31/2022 17:30,10.5,1,2.17,1,4.83,1,282,1,2.67,1
1/31/2022 17:45,10.5,1,2.12,1,4.6,1,280,1,2.67,1
1/31/2022 18:00,10.5,1,2.08,1,4.67,1,280,1,2.69,1
1/31/2022 18:15,10.6,1,2.04,1,4.73,1,281,1,2.64,1
1/31/2022 18:30,10.6,1,2,1,4.55,1,281,1,2.58,1
1/31/2022 18:45,10.6,1,1.96,1,6.11,1,282,1,2.57,1
1/31/2022 19:00,10.6,1,1.91,1,5.77,1,286,1,2.68,1
1/31/2022 19:15,10.6,1,1.87,1,5.44,1,286,1,2.54,1
1/31/2022 19:30,10.6,1,1.82,1,4.97,1,289,1,2.58,1
1/31/2022 19:45,10.6,1,1.78,1,5.04,1,289,1,2.57,1
1/31/2022 20:00,10.6,1,1.74,1,5.06,1,290,1,2.61,1
1/31/2022 20:15,10.6,1,1.69,1,4.8,1,290,1,2.55,1
1/31/2022 20:30,10.6,1,1.65,1,4.45,1,290,1,2.62,1
1/31/2022 20:45,10.6,1,1.6,1,4.51,1,290,1,2.48,1
1/31/2022 21:00,10.6,1,1.56,1,4.62,1,291,1,2.54,1
1/31/2022 21:15,10.6,1,1.53,1,4.33,1,292,1,2.49,1
1/31/2022 21:30,10.6,1,1.49,1,4.31,1,292,1,2.53,1
1/31/2022 21:45,10.5,1,1.44,1,4.42,1,293,1,2.42,1
1/31/2022 22:00,10.5,1,1.4,1,4.49,1,293,1,2.47,1
1/31/2022 22:15,10.5,1,1.36,1,4.26,1,293,1,2.56,1
1/31/2022 22:30,10.5,1,1.33,1,4.1,1,293,1,2.61,1
1/31/2022 22:45,10.5,1,1.29,1,4.12,1,294,1,2.55,1
1/31/2022 23:00,10.5,1,1.25,1,4.19,1,296,1,2.55,1
1/31/2022 23:15,10.5,1,1.21,1,4.1,1,299,1,2.51,1
1/31/2022 23:30,10.5,1,1.18,1,4.29,1,304,1,2.6,1
1/31/2022 23:45,10.5,1,1.15,1,4,1,306,1,2.62,1
2/1/2022 0:00,10.5,1,1.13,1,4.05,1,306,1,2.68,1
2/1/2022 0:15,10.5,1,1.11,1,4.1,1,315,1,2.7,1
2/1/2022 0:30,10.5,1,1.09,1,4.32,1,321,1,2.73,1
2/1/2022 0:45,10.5,1,1.09,1,4.2,1,318,1,2.8,1
2/1/2022 1:00,10.5,1,1.11,1,4.29,1,314,1,2.68,1
2/1/2022 1:15,10.5,1,1.14,1,4.13,1,302,1,2.75,1
2/1/2022 1:30,10.4,1,1.18,1,3.97,1,303,1,2.75,1
2/1/2022 1:45,10.4,1,1.24,1,3.99,1,308,1,2.5,1
2/1/2022 2:00,10.4,1,1.29,1,3.92,1,318,1,2.59,1
2/1/2022 2:15,10.4,1,1.35,1,3.94,1,315,1,2.52,1
2/1/2022 2:30,10.4,1,1.4,1,3.92,1,306,1,2.38,1
2/1/2022 2:45,10.4,1,1.44,1,3.94,1,304,1,2.41,1
2/1/2022 3:00,10.4,1,1.48,1,3.99,1,304,1,2.5,1
2/1/2022 3:15,10.4,1,1.52,1,3.88,1,302,1,2.46,1
2/1/2022 3:30,10.4,1,1.56,1,4.06,1,299,1,2.44,1
2/1/2022 3:45,10.3,1,1.6,1,4.06,1,296,1,2.42,1
2/1/2022 4:00,10.3,1,1.65,1,4.22,1,293,1,2.48,1
2/1/2022 4:15,10.3,1,1.69,1,4.27,1,293,1,2.41,1
2/1/2022 4:30,10.3,1,1.73,1,4.38,1,292,1,2.42,1
2/1/2022 4:45,10.3,1,1.76,1,4.48,1,292,1,2.42,1
2/1/2022 5:00,10.3,1,1.8,1,4.74,1,291,1,2.5,1
2/1/2022 5:15,10.3,1,1.83,1,4.44,1,291,1,2.33,1
2/1/2022 5:30,10.3,1,1.85,1,4.66,1,291,1,2.45,1
2/1/2022 5:45,10.3,1,1.88,1,4.46,1,290,1,2.45,1
2/1/2022 6:00,10.3,1,1.9,1,4.65,1,290,1,2.43,1
2/1/2022 6:15,10.3,1,1.91,1,4.23,1,290,1,2.43,1
2/1/2022 6:30,10.3,1,1.93,1,4.4,1,290,1,2.49,1
2/1/2022 6:45,10.3,1,1.93,1,4.33,1,289,1,2.45,1
2/1/2022 7:00,10.2,1,1.92,1,4.61,1,290,1,2.46,1
2/1/2022 7:15,10.2,1,1.91,1,4.49,1,289,1,2.39,1
2/1/2022 7:30,10.2,1,1.89,1,4.34,1,289,1,2.46,1
2/1/2022 7:45,10.2,1,1.85,1,4.47,1,288,1,2.47,1
2/1/2022 8:00,10.2,1,1.82,1,4.38,1,288,1,2.28,1
2/1/2022 8:15,10.2,1,1.78,1,4.56,1,289,1,2.38,1
2/1/2022 8:30,10.2,1,1.75,1,4.34,1,290,1,2.35,1
2/1/2022 8:45,10.2,1,1.72,1,4.62,1,290,1,2.29,1
2/1/2022 9:00,10.2,1,1.69,1,4.31,1,290,1,2.33,1
2/1/2022 9:15,10.2,1,1.66,1,4.63,1,293,1,2.4,1
2/1/2022 9:30,10.2,1,1.64,1,4.66,1,295,1,2.43,1
2/1/2022 9:45,10.2,1,1.61,1,4.6,1,296,1,2.51,1
2/1/2022 10:00,10.2,1,1.58,1,4.84,1,297,1,2.42,1
2/1/2022 10:15,10.2,1,1.56,1,4.95,1,298,1,2.44,1
2/1/2022 10:30,10.2,1,1.54,1,4.64,1,298,1,2.38,1
2/1/2022 10:45,10.2,1,1.53,1,4.68,1,297,1,2.42,1
2/1/2022 11:00,10.2,1,1.52,1,5.19,1,298,1,2.42,1
2/1/2022 11:15,10.2,1,1.52,1,4.64,1,298,1,2.44,1
2/1/2022 11:30,10.2,1,1.54,1,5.3,1,298,1,2.48,1
2/1/2022 11:45,10.2,1,1.57,1,5.22,1,298,1,2.48,1
2/1/2022 12:00,10.2,1,1.61,1,5.62,1,298,1,2.46,1
2/1/2022 12:15,10.2,1,1.67,1,4.77,1,298,1,2.49,1
2/1/2022 12:30,10.3,1,1.72,1,4.43,1,298,1,2.48,1
2/1/2022 12:45,10.3,1,1.76,1,4.58,1,298,1,2.49,1
2/1/2022 13:00,10.3,1,1.81,1,4.53,1,296,1,2.55,1
2/1/2022 13:15,10.3,1,1.85,1,4.54,1,296,1,2.43,1
2/1/2022 13:30,10.3,1,1.89,1,4.48,1,297,1,2.42,1
2/1/2022 13:45,10.3,1,1.93,1,4.38,1,296,1,2.43,1
2/1/2022 14:00,10.3,1,1.97,1,4.46,1,295,1,2.44,1
2/1/2022 14:15,10.3,1,2.02,1,4.99,1,294,1,2.37,1
2/1/2022 14:30,10.4,1,2.06,1,5.34,1,293,1,2.44,1
2/1/2022 14:45,10.4,1,2.1,1,5.4,1,291,1,2.43,1
2/1/2022 15:00,10.4,1,2.14,1,5.23,1,290,1,2.45,1
2/1/2022 15:15,10.4,1,2.18,1,5.35,1,289,1,2.36,1
2/1/2022 15:30,10.4,1,2.21,1,5.53,1,288,1,2.42,1
2/1/2022 15:45,10.4,1,2.25,1,6.09,1,286,1,2.43,1
2/1/2022 16:00,10.4,1,2.27,1,6.58,1,285,1,2.36,1
2/1/2022 16:15,10.4,1,2.3,1,6.51,1,285,1,2.39,1
2/1/2022 16:30,10.3,1,2.32,1,6.54,1,284,1,2.42,1
2/1/2022 16:45,10.3,1,2.34,1,6.64,1,284,1,2.48,1
2/1/2022 17:00,10.3,1,2.36,1,6.37,1,284,1,2.37,1
2/1/2022 17:15,10.3,1,2.36,1,6.16,1,284,1,2.42,1
2/1/2022 17:30,10.3,1,2.35,1,6.11,1,283,1,2.46,1
2/1/2022 17:45,10.3,1,2.33,1,6.39,1,283,1,2.52,1
2/1/2022 18:00,10.3,1,2.3,1,6.25,1,283,1,2.62,1
2/1/2022 18:15,10.3,1,2.26,1,6.37,1,283,1,2.5,1
2/1/2022 18:30,10.3,1,2.22,1,6.01,1,284,1,2.54,1
2/1/2022 18:45,10.3,1,2.17,1,6.53,1,284,1,2.54,1
2/1/2022 19:00,10.3,1,2.13,1,6.56,1,285,1,2.45,1
2/1/2022 19:15,10.3,1,2.09,1,6.42,1,286,1,2.45,1
2/1/2022 19:30,10.3,1,2.06,1,7.48,1,288,1,2.51,1
2/1/2022 19:45,10.2,1,2.02,1,6.31,1,291,1,2.55,1
2/1/2022 20:00,10.2,1,1.98,1,6,1,293,1,2.59,1
2/1/2022 20:15,10.2,1,1.93,1,6.28,1,293,1,2.51,1
2/1/2022 20:30,10.2,1,1.89,1,6.07,1,294,1,2.6,1
2/1/2022 20:45,10.2,1,1.85,1,6.35,1,294,1,2.58,1
2/1/2022 21:00,10.2,1,1.81,1,5.72,1,295,1,2.53,1
2/1/2022 21:15,10.2,1,1.77,1,5.52,1,296,1,2.51,1
2/1/2022 21:30,10.1,1,1.72,1,5.49,1,296,1,2.53,1
2/1/2022 21:45,10.1,1,1.68,1,5.55,1,297,1,2.59,1
2/1/2022 22:00,10.1,1,1.64,1,5.53,1,298,1,2.55,1
2/1/2022 22:15,10.1,1,1.6,1,5.53,1,299,1,2.61,1
2/1/2022 22:30,10.1,1,1.56,1,5.4,1,298,1,2.58,1
