Time,B9510800,,B9510800,,B9510800,,B9510800,,B9510800,,B9510800,,B9510800,
1/1/2014 7:01,8.2,1,,,4.5,1,596,1,,,,,3,1
1/1/2014 7:16,8.2,1,,,4.5,1,607,1,,,,,2.6,1
1/1/2014 7:30,8.2,1,,,4.8,1,611,1,,,,,2.7,1
1/1/2014 7:46,8.2,1,,,4.7,1,612,1,,,,,3,1
1/1/2014 8:01,8.1,1,,,4.8,1,613,1,,,,,2.7,1
1/1/2014 8:16,8.1,1,,,4.7,1,617,1,,,,,2.6,1
1/1/2014 8:30,8.1,1,,,5.2,1,609,1,,,,,2.5,1
1/1/2014 8:46,8.1,1,,,4.8,1,611,1,,,,,2.8,1
1/1/2014 9:01,8.1,1,,,4.8,1,605,1,,,,,2.8,1
1/1/2014 9:16,8.2,1,,,4.9,1,600,1,,,,,3,1
1/1/2014 9:30,8.2,1,,,4.5,1,595,1,,,,,2.5,1
1/1/2014 9:46,8.2,1,,,4.3,1,587,1,,,,,3,1
1/1/2014 10:01,8.2,1,,,4.5,1,583,1,,,,,3.4,1
1/1/2014 10:16,8.2,1,,,4.3,1,584,1,,,,,2.9,1
1/1/2014 10:30,8.2,1,,,4.7,1,584,1,,,,,3.3,1
1/1/2014 10:46,8.2,1,,,4.5,1,597,1,,,,,3.1,1
1/1/2014 11:01,8.1,1,,,4.6,1,685,1,,,,,2.9,1
1/1/2014 11:16,8.1,1,,,4.3,1,710,1,,,,,2.9,1
1/1/2014 11:30,8.2,1,,,4.3,1,706,1,,,,,2.9,1
1/1/2014 11:46,8.1,1,,,4.5,1,712,1,,,,,3.4,1
1/1/2014 12:01,8.2,1,,,4.2,1,690,1,,,,,2.8,1
1/1/2014 12:16,8.2,1,,,4.3,1,664,1,,,,,2.5,1
1/1/2014 12:30,8.2,1,,,4.1,1,704,1,,,,,2.9,1
1/1/2014 12:46,8.2,1,,,4.2,1,625,1,,,,,3,1
1/1/2014 13:01,8.3,1,,,4,1,626,1,,,,,3.4,1
1/1/2014 13:16,8.3,1,,,4.3,1,623,1,,,,,3.3,1
1/1/2014 13:30,8.3,1,,,4.1,1,602,1,,,,,3,1
1/1/2014 13:46,8.4,1,,,5.2,1,596,1,,,,,2.6,1
1/1/2014 14:01,8.4,1,,,5.4,1,587,1,,,,,2.8,1
1/1/2014 14:16,8.5,1,,,6.1,1,582,1,,,,,3.2,1
1/1/2014 14:30,8.4,1,,,5.5,1,588,1,,,,,2.8,1
1/1/2014 14:46,8.4,1,,,5.6,1,585,1,,,,,2.3,1
1/1/2014 15:01,8.5,1,,,5,1,588,1,,,,,3,1
1/1/2014 15:16,8.5,1,,,5,1,592,1,,,,,2.7,1
1/1/2014 15:30,8.5,1,,,4.3,1,596,1,,,,,2.8,1
1/1/2014 15:46,8.4,1,,,5.3,1,599,1,,,,,3,1
1/1/2014 16:01,8.4,1,,,5.3,1,609,1,,,,,3.3,1
1/1/2014 16:16,8.4,1,,,5.7,1,636,1,,,,,3,1
1/1/2014 16:30,8.4,1,,,5.5,1,640,1,,,,,2.8,1
1/1/2014 16:46,8.4,1,,,6.2,1,649,1,,,,,3.7,1
1/1/2014 17:01,8.4,1,,,5.5,1,648,1,,,,,3.4,1
1/1/2014 17:16,8.4,1,,,5.3,1,644,1,,,,,3.2,1
1/1/2014 17:30,8.4,1,,,4.7,1,623,1,,,,,3.4,1
1/1/2014 17:46,8.4,1,,,4.1,1,638,1,,,,,2.9,1
1/1/2014 18:01,8.4,1,,,4.7,1,630,1,,,,,3.8,1
1/1/2014 18:16,8.4,1,,,3.8,1,651,1,,,,,2.6,1
1/1/2014 18:30,8.4,1,,,5.4,1,635,1,,,,,3.4,1
1/1/2014 18:46,8.4,1,,,6,1,667,1,,,,,2.9,1
1/1/2014 19:01,8.4,1,,,5.6,1,694,1,,,,,3.2,1
1/1/2014 19:16,8.4,1,,,5.4,1,649,1,,,,,2.7,1
1/1/2014 19:30,8.4,1,,,5.4,1,646,1,,,,,2.8,1
1/1/2014 19:46,8.4,1,,,5.5,1,641,1,,,,,3.1,1
1/1/2014 20:01,8.4,1,,,5.1,1,640,1,,,,,2.8,1
1/1/2014 20:16,8.4,1,,,5.6,1,640,1,,,,,2.9,1
1/1/2014 20:30,8.4,1,,,7.2,1,722,1,,,,,3,1
1/1/2014 20:46,8.4,1,,,6.4,1,743,1,,,,,2.6,1
1/1/2014 21:01,8.4,1,,,6.1,1,780,1,,,,,3.2,1
1/1/2014 21:16,8.4,1,,,6.5,1,774,1,,,,,3.3,1
1/1/2014 21:30,8.3,1,,,8.3,1,801,1,,,,,3.1,1
1/1/2014 21:46,8.3,1,,,7.3,1,785,1,,,,,3.8,1
1/1/2014 22:01,8.3,1,,,7.7,1,784,1,,,,,3.2,1
1/1/2014 22:16,8.3,1,,,6.2,1,782,1,,,,,3.2,1
1/1/2014 22:30,8.3,1,,,7.2,1,777,1,,,,,3,1
1/1/2014 22:46,8.3,1,,,6.5,1,778,1,,,,,3.5,1
1/1/2014 23:01,8.3,1,,,5.9,1,777,1,,,,,3,1
1/1/2014 23:16,8.3,1,,,6,1,773,1,,,,,3.1,1
1/1/2014 23:30,8.3,1,,,5.7,1,768,1,,,,,2.7,1
1/1/2014 23:46,8.3,1,,,5.4,1,758,1,,,,,3.1,1
1/2/2014 0:01,8.2,1,,,5.8,1,761,1,,,,,3.2,1
1/2/2014 0:16,8.2,1,,,5.1,1,759,1,,,,,2.6,1
1/2/2014 0:30,8.2,1,,,5.1,1,755,1,,,,,3,1
1/2/2014 0:46,8.2,1,,,5,1,749,1,,,,,3.1,1
1/2/2014 1:01,8.2,1,,,4.7,1,743,1,,,,,3.2,1
1/2/2014 1:16,8.2,1,,,5,1,746,1,,,,,3.2,1
1/2/2014 1:30,8.2,1,,,4.8,1,745,1,,,,,3.3,1
1/2/2014 1:46,8.2,1,,,4.8,1,732,1,,,,,3.4,1
1/2/2014 2:01,8.2,1,,,4.5,1,739,1,,,,,2.7,1
1/2/2014 2:16,8.2,1,,,4.3,1,733,1,,,,,3.2,1
1/2/2014 2:30,8.2,1,,,4,1,742,1,,,,,3.4,1
1/2/2014 2:46,8.2,1,,,4.7,1,737,1,,,,,3.1,1
1/2/2014 3:01,8.2,1,,,4.5,1,759,1,,,,,3.6,1
1/2/2014 3:16,8.2,1,,,4.8,1,764,1,,,,,3.1,1
1/2/2014 3:30,8.2,1,,,4.5,1,743,1,,,,,3,1
1/2/2014 3:46,8.2,1,,,4.4,1,742,1,,,,,3,1
1/2/2014 4:01,8.2,1,,,4.5,1,749,1,,,,,3.1,1
1/2/2014 4:16,8.2,1,,,4.6,1,729,1,,,,,2.9,1
1/2/2014 4:30,8.2,1,,,4.6,1,729,1,,,,,2.9,1
1/2/2014 4:46,8.2,1,,,6.3,1,696,1,,,,,3.4,1
1/2/2014 5:01,8.2,1,,,6.4,1,700,1,,,,,2.9,1
1/2/2014 5:16,8.2,1,,,6.1,1,616,1,,,,,3.4,1
1/2/2014 5:30,8.2,1,,,5.7,1,673,1,,,,,3.3,1
1/2/2014 5:46,8.2,1,,,5,1,625,1,,,,,3.2,1
1/2/2014 6:01,8.2,1,,,5.6,1,655,1,,,,,3.2,1
1/2/2014 6:16,8.2,1,,,4.8,1,673,1,,,,,3.4,1
1/2/2014 6:30,8.2,1,,,4.8,1,669,1,,,,,3,1
1/2/2014 6:46,8.2,1,,,4.6,1,632,1,,,,,3,1
1/2/2014 7:01,8.2,1,,,4.8,1,598,1,,,,,3.5,1
1/2/2014 7:16,8.2,1,,,4.7,1,590,1,,,,,3,1
1/2/2014 7:30,8.2,1,,,4.6,1,634,1,,,,,3.2,1
1/2/2014 7:46,8.2,1,,,4.3,1,662,1,,,,,2.8,1
1/2/2014 8:01,8.2,1,,,4.5,1,649,1,,,,,2.8,1
1/2/2014 8:16,8.2,1,,,4.5,1,619,1,,,,,2.5,1
1/2/2014 8:30,8.2,1,,,4.5,1,614,1,,,,,3,1
1/2/2014 8:46,8.2,1,,,4.8,1,623,1,,,,,3.2,1
1/2/2014 9:01,8.2,1,,,5.1,1,622,1,,,,,2.6,1
1/2/2014 9:16,8.2,1,,,5.2,1,626,1,,,,,3,1
1/2/2014 9:30,8.2,1,,,5,1,622,1,,,,,2.6,1
1/2/2014 9:46,8.2,1,,,5.3,1,619,1,,,,,2.8,1
1/2/2014 10:01,8.2,1,,,5.1,1,611,1,,,,,3.2,1
1/2/2014 10:16,8.3,1,,,4.8,1,605,1,,,,,2.9,1
1/2/2014 10:30,8.3,1,,,4.8,1,600,1,,,,,2.7,1
1/2/2014 10:46,8.3,1,,,4.7,1,601,1,,,,,2.7,1
1/2/2014 11:01,8.2,1,,,4.7,1,610,1,,,,,2.8,1
1/2/2014 11:16,8.2,1,,,4.2,1,699,1,,,,,3.4,1
1/2/2014 11:30,8.2,1,,,4.9,1,705,1,,,,,3,1
1/2/2014 11:46,8.2,1,,,4.7,1,696,1,,,,,3.2,1
1/2/2014 12:01,8.2,1,,,4.8,1,731,1,,,,,3,1
1/2/2014 12:16,8.3,1,,,4.5,1,717,1,,,,,2.9,1
1/2/2014 12:30,8.3,1,,,4.3,1,722,1,,,,,3.8,1
1/2/2014 12:46,8.3,1,,,4.7,1,727,1,,,,,3.1,1
1/2/2014 13:01,8.3,1,,,4.7,1,727,1,,,,,3.1,1
1/2/2014 13:16,8.3,1,,,4.5,1,730,1,,,,,2.7,1
1/2/2014 13:30,8.5,1,,,4.5,1,724,1,,,,,2.6,1
1/2/2014 13:46,8.3,1,,,6.6,1,684,1,,,,,2.9,1
1/2/2014 14:01,8.4,1,,,5,1,679,1,,,,,2.8,1
1/2/2014 14:16,8.4,1,,,4.9,1,670,1,,,,,2.9,1
1/2/2014 14:30,8.4,1,,,4.8,1,662,1,,,,,3,1
1/2/2014 14:46,8.5,1,,,5.3,1,630,1,,,,,2.9,1
1/2/2014 15:01,8.5,1,,,5.6,1,644,1,,,,,3.1,1
1/2/2014 15:16,8.5,1,,,5.5,1,610,1,,,,,3.2,1
1/2/2014 15:30,8.5,1,,,6,1,584,1,,,,,2.5,1
1/2/2014 15:46,8.5,1,,,5.4,1,590,1,,,,,2.5,1
1/2/2014 16:01,8.6,1,,,5.2,1,593,1,,,,,3,1
1/2/2014 16:16,8.6,1,,,5.3,1,594,1,,,,,2.9,1
1/2/2014 16:30,8.5,1,,,5.3,1,594,1,,,,,2.6,1
1/2/2014 16:46,8.5,1,,,4.6,1,606,1,,,,,2.8,1
1/2/2014 17:01,8.5,1,,,4.8,1,601,1,,,,,2.9,1
1/2/2014 17:16,8.5,1,,,5.4,1,608,1,,,,,3.2,1
1/2/2014 17:30,8.5,1,,,5.4,1,621,1,,,,,3.4,1
1/2/2014 17:46,8.4,1,,,5.4,1,633,1,,,,,3.3,1
1/2/2014 18:01,8.4,1,,,5.4,1,630,1,,,,,3.6,1
1/2/2014 18:16,8.4,1,,,4.8,1,623,1,,,,,3.2,1
1/2/2014 18:30,8.5,1,,,4.9,1,619,1,,,,,3.3,1
1/2/2014 18:46,8.5,1,,,4.8,1,609,1,,,,,3,1
1/2/2014 19:01,8.5,1,,,4.8,1,630,1,,,,,3.7,1
1/2/2014 19:16,8.4,1,,,4.4,1,646,1,,,,,3.3,1
1/2/2014 19:30,8.4,1,,,5.1,1,639,1,,,,,3.2,1
1/2/2014 19:46,8.4,1,,,5.1,1,639,1,,,,,3.1,1
1/2/2014 20:01,8.4,1,,,5.6,1,662,1,,,,,3.1,1
1/2/2014 20:16,8.4,1,,,5.3,1,636,1,,,,,3.1,1
1/2/2014 20:30,8.4,1,,,5.4,1,633,1,,,,,3.2,1
1/2/2014 20:46,8.4,1,,,4.9,1,628,1,,,,,3.2,1
1/2/2014 21:01,8.4,1,,,4.8,1,630,1,,,,,3,1
1/2/2014 21:16,8.4,1,,,5.7,1,657,1,,,,,3.2,1
1/2/2014 21:30,8.4,1,,,5.3,1,676,1,,,,,3.2,1
1/2/2014 21:46,8.4,1,,,4.9,1,734,1,,,,,3.3,1
1/2/2014 22:01,8.4,1,,,5.7,1,779,1,,,,,2.9,1
1/2/2014 22:16,8.4,1,,,7.9,1,802,1,,,,,2.9,1
1/2/2014 22:30,8.4,1,,,7.3,1,800,1,,,,,2.9,1
1/2/2014 22:46,8.4,1,,,7,1,786,1,,,,,3.1,1
1/2/2014 23:01,8.4,1,,,6.2,1,787,1,,,,,3.1,1
1/2/2014 23:16,8.4,1,,,6.2,1,785,1,,,,,3.4,1
1/2/2014 23:30,8.4,1,,,5.9,1,781,1,,,,,3.3,1
1/2/2014 23:46,8.4,1,,,5.6,1,771,1,,,,,3.1,1
1/3/2014 0:01,8.4,1,,,5.4,1,771,1,,,,,2.9,1
1/3/2014 0:16,8.4,1,,,5.4,1,775,1,,,,,2.5,1
1/3/2014 0:30,8.4,1,,,5.1,1,764,1,,,,,3.3,1
1/3/2014 0:46,8.4,1,,,4.9,1,760,1,,,,,2.5,1
1/3/2014 1:01,8.3,1,,,5,1,759,1,,,,,3.6,1
1/3/2014 1:16,8.3,1,,,4.8,1,757,1,,,,,3.2,1
1/3/2014 1:30,8.3,1,,,4.9,1,748,1,,,,,2.7,1
1/3/2014 1:46,8.3,1,,,4.7,1,750,1,,,,,3.2,1
1/3/2014 2:01,8.3,1,,,4.6,1,745,1,,,,,2.9,1
1/3/2014 2:16,8.3,1,,,4.8,1,742,1,,,,,3.1,1
1/3/2014 2:30,8.3,1,,,4.5,1,745,1,,,,,3,1
1/3/2014 2:46,8.3,1,,,4.1,1,744,1,,,,,3.4,1
1/3/2014 3:01,8.2,1,,,3.7,1,747,1,,,,,3.1,1
1/3/2014 3:16,8.2,1,,,3.7,1,751,1,,,,,3.3,1
1/3/2014 3:30,8.3,1,,,4.2,1,779,1,,,,,3.1,1
1/3/2014 3:46,8.3,1,,,4.5,1,783,1,,,,,2.8,1
1/3/2014 4:01,8.3,1,,,5.1,1,775,1,,,,,3,1
1/3/2014 4:16,8.3,1,,,5.3,1,771,1,,,,,3.2,1
1/3/2014 4:30,8.3,1,,,4.5,1,756,1,,,,,3.8,1
1/3/2014 4:46,8.3,1,,,4.2,1,740,1,,,,,2.9,1
1/3/2014 5:01,8.3,1,,,4.6,1,742,1,,,,,3.2,1
1/3/2014 5:16,8.3,1,,,4.9,1,718,1,,,,,3.2,1
1/3/2014 5:30,8.3,1,,,5.8,1,660,1,,,,,3.7,1
1/3/2014 5:46,8.3,1,,,6.7,1,641,1,,,,,3.5,1
1/3/2014 6:01,8.3,1,,,5.9,1,643,1,,,,,3.1,1
1/3/2014 6:16,8.3,1,,,5.7,1,649,1,,,,,3.4,1
1/3/2014 6:30,8.3,1,,,5.4,1,641,1,,,,,3.7,1
1/3/2014 6:46,8.3,1,,,5.4,1,641,1,,,,,3.2,1
1/3/2014 7:01,8.3,1,,,5.1,1,621,1,,,,,3.2,1
1/3/2014 7:16,8.3,1,,,5.4,1,612,1,,,,,3.4,1
1/3/2014 7:30,8.3,1,,,4.8,1,606,1,,,,,3.1,1
1/3/2014 7:46,8.3,1,,,5.1,1,608,1,,,,,2.9,1
1/3/2014 8:01,8.3,1,,,5.1,1,620,1,,,,,2.7,1
1/3/2014 8:16,8.3,1,,,5,1,625,1,,,,,2.8,1
1/3/2014 8:30,8.3,1,,,5,1,623,1,,,,,2.9,1
1/3/2014 8:46,8.3,1,,,4.5,1,631,1,,,,,3.2,1
1/3/2014 9:01,8.3,1,,,7.9,1,625,1,,,,,2.7,1
1/3/2014 9:16,8.3,1,,,4.9,1,625,1,,,,,3,1
1/3/2014 9:30,8.3,1,,,5,1,628,1,,,,,3.3,1
1/3/2014 9:46,8.3,1,,,4.8,1,630,1,,,,,2.8,1
1/3/2014 10:01,8.3,1,,,5,1,631,1,,,,,2.9,1
1/3/2014 10:16,8.4,1,,,4.6,1,627,1,,,,,3.2,1
1/3/2014 10:30,8.3,1,,,4.7,1,629,1,,,,,2.6,1
1/3/2014 10:46,8.3,1,,,4.8,1,633,1,,,,,2.9,1
1/3/2014 11:01,8.4,1,,,4.5,1,634,1,,,,,2.6,1
1/3/2014 11:16,8.4,1,,,4.3,1,629,1,,,,,2.9,1
1/3/2014 11:30,8.4,1,,,4.5,1,621,1,,,,,2.5,1
1/3/2014 11:46,8.4,1,,,4.4,1,623,1,,,,,2.9,1
1/3/2014 12:01,8.4,1,,,4.5,1,711,1,,,,,3.5,1
1/3/2014 12:16,8.4,1,,,5,1,737,1,,,,,3.1,1
1/3/2014 12:30,8.4,1,,,5,1,735,1,,,,,3.1,1
1/3/2014 12:46,8.4,1,,,4.7,1,767,1,,,,,2.8,1
1/3/2014 13:01,8.4,1,,,4.8,1,775,1,,,,,3.1,1
1/3/2014 13:16,8.4,1,,,5.3,1,785,1,,,,,3.3,1
1/3/2014 13:30,8.5,1,,,4.4,1,779,1,,,,,3.7,1
1/3/2014 13:46,8.5,1,,,4.2,1,764,1,,,,,2.9,1
1/3/2014 14:01,8.5,1,,,4.2,1,767,1,,,,,2.7,1
1/3/2014 14:16,8.4,1,,,4.2,1,777,1,,,,,3,1
1/3/2014 14:30,8.6,1,,,4.2,1,755,1,,,,,3,1
1/3/2014 14:46,8.5,1,,,4.7,1,735,1,,,,,3,1
1/3/2014 15:01,8.5,1,,,4.4,1,704,1,,,,,2.9,1
1/3/2014 15:16,8.6,1,,,4.7,1,687,1,,,,,3.2,1
1/3/2014 15:30,8.6,1,,,4.7,1,685,1,,,,,2.8,1
1/3/2014 15:46,8.6,1,,,4.7,1,681,1,,,,,3.3,1
1/3/2014 16:01,8.6,1,,,5.6,1,642,1,,,,,3.1,1
1/3/2014 16:16,8.6,1,,,5.9,1,608,1,,,,,3.6,1
1/3/2014 16:30,8.6,1,,,5.8,1,615,1,,,,,3.3,1
1/3/2014 16:46,8.6,1,,,5.6,1,602,1,,,,,2.9,1
1/3/2014 17:01,8.6,1,,,5.7,1,589,1,,,,,3,1
1/3/2014 17:16,8.6,1,,,5.8,1,586,1,,,,,3.5,1
1/3/2014 17:30,8.6,1,,,5.1,1,584,1,,,,,3.1,1
1/3/2014 17:46,8.6,1,,,5.1,1,588,1,,,,,3.4,1
1/3/2014 18:01,8.6,1,,,5.4,1,597,1,,,,,3.1,1
1/3/2014 18:16,8.6,1,,,5.4,1,601,1,,,,,3.6,1
1/3/2014 18:30,8.6,1,,,5,1,602,1,,,,,3.5,1
1/3/2014 18:46,8.5,1,,,5.6,1,616,1,,,,,3.6,1
1/3/2014 19:01,8.5,1,,,5.5,1,645,1,,,,,3.7,1
1/3/2014 19:16,8.5,1,,,5.1,1,647,1,,,,,3.4,1
1/3/2014 19:30,8.5,1,,,5.5,1,644,1,,,,,3.1,1
1/3/2014 19:46,8.5,1,,,5.4,1,643,1,,,,,3.3,1
1/3/2014 20:01,8.5,1,,,5.1,1,656,1,,,,,3.8,1
1/3/2014 20:16,8.5,1,,,5.1,1,658,1,,,,,3.5,1
1/3/2014 20:30,8.5,1,,,6.4,1,670,1,,,,,3.3,1
1/3/2014 20:46,8.5,1,,,5.5,1,686,1,,,,,3.3,1
1/3/2014 21:01,8.5,1,,,5.6,1,663,1,,,,,3.3,1
1/3/2014 21:16,8.5,1,,,5.9,1,655,1,,,,,3,1
1/3/2014 21:30,8.5,1,,,5.1,1,639,1,,,,,2.9,1
1/3/2014 21:46,8.5,1,,,5.1,1,641,1,,,,,3,1
1/3/2014 22:01,8.5,1,,,5.6,1,645,1,,,,,2.7,1
1/3/2014 22:16,8.5,1,,,5.1,1,664,1,,,,,3.3,1
1/3/2014 22:30,8.5,1,,,5.7,1,761,1,,,,,3.1,1
1/3/2014 22:46,8.5,1,,,5.7,1,784,1,,,,,3.1,1
1/3/2014 23:01,8.5,1,,,6.6,1,775,1,,,,,3.4,1
1/3/2014 23:16,8.5,1,,,8.3,1,808,1,,,,,3.5,1
1/3/2014 23:30,8.5,1,,,6.4,1,814,1,,,,,2.9,1
1/3/2014 23:46,8.5,1,,,6.4,1,805,1,,,,,3.1,1
1/4/2014 0:01,8.5,1,,,5.9,1,809,1,,,,,3.3,1
1/4/2014 0:16,8.5,1,,,6.2,1,795,1,,,,,3.1,1
1/4/2014 0:30,8.5,1,,,5.8,1,798,1,,,,,3.5,1
1/4/2014 0:46,8.5,1,,,5.4,1,793,1,,,,,2.9,1
1/4/2014 1:01,8.5,1,,,5.7,1,790,1,,,,,3.1,1
1/4/2014 1:16,8.5,1,,,5.6,1,785,1,,,,,2.7,1
1/4/2014 1:30,8.5,1,,,5.3,1,782,1,,,,,3.2,1
1/4/2014 1:46,8.5,1,,,5.5,1,781,1,,,,,3,1
1/4/2014 2:01,8.5,1,,,5.3,1,772,1,,,,,3.1,1
1/4/2014 2:16,8.5,1,,,5.3,1,765,1,,,,,2.9,1
1/4/2014 2:30,8.5,1,,,5.1,1,769,1,,,,,3.1,1
1/4/2014 2:46,8.4,1,,,4.7,1,762,1,,,,,3.4,1
1/4/2014 3:01,8.4,1,,,4.2,1,766,1,,,,,3.3,1
1/4/2014 3:16,8.4,1,,,4,1,770,1,,,,,3.6,1
1/4/2014 3:30,8.4,1,,,4.3,1,779,1,,,,,3.3,1
1/4/2014 3:46,8.4,1,,,4.2,1,779,1,,,,,2.8,1
1/4/2014 4:01,8.4,1,,,3.9,1,786,1,,,,,3.3,1
1/4/2014 4:16,8.4,1,,,4.2,1,790,1,,,,,3.4,1
1/4/2014 4:30,8.5,1,,,4.8,1,797,1,,,,,3,1
1/4/2014 4:46,8.4,1,,,4.5,1,781,1,,,,,3.2,1
1/4/2014 5:01,8.5,1,,,4.7,1,783,1,,,,,3.2,1
1/4/2014 5:16,8.4,1,,,4.5,1,777,1,,,,,3.1,1
1/4/2014 5:30,8.4,1,,,5,1,756,1,,,,,2.9,1
1/4/2014 5:46,8.4,1,,,5.1,1,752,1,,,,,3.1,1
1/4/2014 6:01,8.4,1,,,5,1,733,1,,,,,3.3,1
1/4/2014 6:16,8.4,1,,,5.9,1,683,1,,,,,3.2,1
1/4/2014 6:30,8.4,1,,,6.4,1,641,1,,,,,3.3,1
1/4/2014 6:46,8.4,1,,,5.1,1,699,1,,,,,3.3,1
1/4/2014 7:01,8.4,1,,,6.1,1,627,1,,,,,3.3,1
1/4/2014 7:16,8.4,1,,,5.6,1,682,1,,,,,3.4,1
1/4/2014 7:30,8.4,1,,,5.4,1,673,1,,,,,3.1,1
1/4/2014 7:46,8.4,1,,,5,1,672,1,,,,,3,1
1/4/2014 8:01,8.4,1,,,5,1,630,1,,,,,3.2,1
1/4/2014 8:16,8.4,1,,,5.4,1,614,1,,,,,2.8,1
1/4/2014 8:30,8.4,1,,,5.3,1,629,1,,,,,2.9,1
1/4/2014 8:46,8.4,1,,,4.9,1,638,1,,,,,2.5,1
1/4/2014 9:01,8.4,1,,,4.8,1,665,1,,,,,2.5,1
1/4/2014 9:16,8.4,1,,,5,1,645,1,,,,,2.7,1
1/4/2014 9:30,8.4,1,,,4.8,1,650,1,,,,,3,1
1/4/2014 9:46,8.4,1,,,4.3,1,667,1,,,,,2.8,1
1/4/2014 10:01,8.4,1,,,4.8,1,665,1,,,,,3.2,1
1/4/2014 10:16,8.4,1,,,5.3,1,678,1,,,,,3,1
1/4/2014 10:30,8.4,1,,,5,1,669,1,,,,,3.1,1
1/4/2014 10:46,8.4,1,,,5,1,669,1,,,,,3,1
1/4/2014 11:01,8.4,1,,,4.9,1,666,1,,,,,3.4,1
1/4/2014 11:16,8.4,1,,,5,1,657,1,,,,,3.5,1
1/4/2014 11:30,8.4,1,,,5,1,656,1,,,,,3,1
1/4/2014 11:46,8.5,1,,,4.7,1,653,1,,,,,2.9,1
1/4/2014 12:01,8.5,1,,,4.8,1,657,1,,,,,3,1
1/4/2014 12:16,8.5,1,,,4.6,1,657,1,,,,,3,1
1/4/2014 12:30,8.5,1,,,5.1,1,770,1,,,,,2.8,1
1/4/2014 12:46,8.5,1,,,4.8,1,795,1,,,,,3.4,1
1/4/2014 13:01,8.6,1,,,4.6,1,785,1,,,,,2.9,1
1/4/2014 13:16,8.5,1,,,4.9,1,769,1,,,,,2.9,1
1/4/2014 13:30,8.6,1,,,5.6,1,784,1,,,,,3.1,1
1/4/2014 13:46,8.6,1,,,5.4,1,781,1,,,,,3.1,1
1/4/2014 14:01,8.6,1,,,5.7,1,792,1,,,,,3.2,1
1/4/2014 14:16,8.6,1,,,5.4,1,790,1,,,,,3.1,1
1/4/2014 14:30,8.6,1,,,5.3,1,790,1,,,,,3.5,1
1/4/2014 14:46,8.6,1,,,6,1,793,1,,,,,3.5,1
1/4/2014 15:01,8.6,1,,,4.8,1,796,1,,,,,2.9,1
1/4/2014 15:16,8.7,1,,,4.6,1,796,1,,,,,3.4,1
1/4/2014 15:30,8.7,1,,,4.5,1,769,1,,,,,2.6,1
1/4/2014 15:46,8.7,1,,,4.4,1,767,1,,,,,3,1
1/4/2014 16:01,8.7,1,,,4.5,1,758,1,,,,,2.5,1
1/4/2014 16:16,8.6,1,,,4.6,1,759,1,,,,,3.2,1
1/4/2014 16:30,8.7,1,,,4.2,1,766,1,,,,,2.7,1
1/4/2014 16:46,8.7,1,,,4.3,1,735,1,,,,,3.1,1
1/4/2014 17:01,8.7,1,,,4.7,1,705,1,,,,,3.2,1
1/4/2014 17:16,8.7,1,,,5.1,1,682,1,,,,,3,1
1/4/2014 17:30,8.7,1,,,5.1,1,667,1,,,,,3.4,1
