Time,B9502900,,B9502900,,B9502900,,B9502900,,B9502900,,B9502900,,B9502900,
10/6/2022 14:00,20.8,1,3280,1,7.96,1,100.4,1,8.89,1,7.02,1,2.34,1
10/6/2022 14:15,20.8,1,3400,1,7.93,1,100.2,1,8.87,1,4.24,1,1.95,1
10/6/2022 14:30,20.8,1,3600,1,7.96,1,101.3,1,8.96,1,5.29,1,2.86,1
10/6/2022 14:45,20.8,1,3770,1,7.93,1,100.3,1,8.87,1,4.25,1,2.16,1
10/6/2022 15:00,20.8,1,3940,1,7.9,1,99.4,1,8.79,1,3.28,1,2.04,1
10/6/2022 15:15,20.7,1,4180,1,7.86,1,98.2,1,8.69,1,3.54,1,2.14,1
10/6/2022 15:30,20.7,1,4150,1,7.89,1,99.4,1,8.79,1,4.82,1,2.15,1
10/6/2022 15:45,20.6,1,4290,1,7.91,1,99,1,8.77,1,5.83,1,2.19,1
10/6/2022 16:00,20.7,1,4250,1,7.95,1,100.1,1,8.85,1,5.74,1,2.21,1
10/6/2022 16:15,20.6,1,4450,1,7.85,1,97.2,1,8.61,1,4.24,1,2.22,1
10/6/2022 16:30,20.6,1,4470,1,7.86,1,97.7,1,8.66,1,3.99,1,1.82,1
10/6/2022 16:45,20.7,1,4180,1,7.91,1,98.6,1,8.73,1,4.07,1,2.4,1
10/6/2022 17:00,20.7,1,4160,1,7.89,1,98.2,1,8.7,1,3.49,1,2.43,1
10/6/2022 17:15,20.7,1,4060,1,7.89,1,97.9,1,8.67,1,4.56,1,2.3,1
10/6/2022 17:30,20.7,1,3840,1,7.89,1,97.8,1,8.66,1,5.03,1,2.44,1
10/6/2022 17:45,20.8,1,3550,1,7.9,1,97.7,1,8.65,1,5.01,1,2.47,1
10/6/2022 18:00,20.8,1,3430,1,7.89,1,97.4,1,8.63,1,6.02,1,2.74,1
10/6/2022 18:15,20.8,1,3210,1,7.89,1,97.2,1,8.62,1,4.62,1,2.6,1
10/6/2022 18:30,20.8,1,3100,1,7.89,1,96.9,1,8.6,1,4.2,1,2.37,1
10/6/2022 18:45,20.7,1,3020,1,7.89,1,96.8,1,8.59,1,4.18,1,2.21,1
10/6/2022 19:00,20.7,1,2890,1,7.89,1,96.6,1,8.59,1,4.14,1,2.08,1
10/6/2022 19:15,20.7,1,2740,1,7.89,1,96.6,1,8.59,1,4.37,1,2.15,1
10/6/2022 19:30,20.8,1,2580,1,7.89,1,96.7,1,8.59,1,4.46,1,2.21,1
10/6/2022 19:45,20.8,1,2410,1,7.89,1,96.7,1,8.59,1,4.35,1,2.26,1
10/6/2022 20:00,20.8,1,2290,1,7.89,1,96.4,1,8.57,1,4.98,1,2.48,1
10/6/2022 20:15,20.8,1,2190,1,7.88,1,96.3,1,8.56,1,4.13,1,2.33,1
10/6/2022 20:30,20.8,1,2150,1,7.88,1,96,1,8.53,1,3.86,1,2.36,1
10/6/2022 20:45,20.8,1,2110,1,7.88,1,95.9,1,8.52,1,3.72,1,2.29,1
10/6/2022 21:00,20.8,1,2100,1,7.86,1,95.3,1,8.47,1,4.1,1,2.3,1
10/6/2022 21:15,20.8,1,2080,1,7.86,1,95.4,1,8.49,1,3.66,1,2.33,1
10/6/2022 21:30,20.8,1,2090,1,7.86,1,95.4,1,8.49,1,3.22,1,2.33,1
10/6/2022 21:45,20.8,1,2200,1,7.9,1,96.4,1,8.57,1,3.36,1,2.14,1
10/6/2022 22:00,20.8,1,2390,1,7.9,1,97.2,1,8.63,1,3.05,1,2.23,1
10/6/2022 22:15,20.8,1,2450,1,7.87,1,96.1,1,8.55,1,3.04,1,2.16,1
10/6/2022 22:30,20.7,1,2470,1,7.85,1,95.8,1,8.52,1,2.96,1,2.07,1
10/6/2022 22:45,20.7,1,2570,1,7.85,1,95.9,1,8.53,1,3.3,1,2.44,1
10/6/2022 23:00,20.7,1,2630,1,7.84,1,95.4,1,8.49,1,3.55,1,2.07,1
10/6/2022 23:15,20.7,1,2850,1,7.85,1,96,1,8.54,1,4.2,1,2.33,1
10/6/2022 23:30,20.7,1,2910,1,7.84,1,95.4,1,8.49,1,4.14,1,2.38,1
10/6/2022 23:45,20.7,1,3070,1,7.85,1,96.2,1,8.55,1,3.62,1,2,1
10/7/2022 0:00,20.7,1,3370,1,7.86,1,96.8,1,8.59,1,4.15,1,2,1
10/7/2022 0:15,20.7,1,3510,1,7.85,1,96.7,1,8.58,1,4.26,1,2.19,1
10/7/2022 0:30,20.7,1,3780,1,7.84,1,96.4,1,8.55,1,4.11,1,2.17,1
10/7/2022 0:45,20.6,1,3990,1,7.84,1,96.5,1,8.56,1,4.83,1,2.18,1
10/7/2022 1:00,20.6,1,4080,1,7.83,1,95.9,1,8.51,1,4.18,1,1.99,1
10/7/2022 1:15,20.6,1,4350,1,7.83,1,96.2,1,8.53,1,4.32,1,2.21,1
10/7/2022 1:30,20.6,1,4580,1,7.82,1,96,1,8.51,1,4.4,1,2.33,1
10/7/2022 1:45,20.5,1,4690,1,7.8,1,95,1,8.43,1,4.01,1,2.05,1
10/7/2022 2:00,20.5,1,4790,1,7.79,1,94.4,1,8.37,1,3.81,1,2.01,1
10/7/2022 2:15,20.5,1,5020,1,7.79,1,95,1,8.42,1,4.3,1,2.27,1
10/7/2022 2:30,20.5,1,5160,1,7.78,1,94.6,1,8.38,1,3.73,1,2.32,1
10/7/2022 2:45,20.3,1,4920,1,7.78,1,93.7,1,8.33,1,4.33,1,2.17,1
10/7/2022 3:00,20.3,1,4960,1,7.78,1,93.8,1,8.34,1,6.35,1,2.31,1
10/7/2022 3:15,20.4,1,5130,1,7.77,1,93.8,1,8.33,1,4.13,1,2.17,1
10/7/2022 3:30,20.4,1,5360,1,7.77,1,94,1,8.35,1,3.78,1,2.11,1
10/7/2022 3:45,20.3,1,5170,1,7.79,1,94.2,1,8.38,1,4.47,1,2.17,1
10/7/2022 4:00,20.3,1,5170,1,7.81,1,95,1,8.45,1,4.92,1,2.15,1
10/7/2022 4:15,20.3,1,5100,1,7.82,1,95.3,1,8.47,1,5.06,1,2.03,1
10/7/2022 4:30,20.3,1,5000,1,7.83,1,95.7,1,8.51,1,6.64,1,2.13,1
10/7/2022 4:45,20.4,1,4650,1,7.86,1,96.2,1,8.55,1,6.21,1,2.03,1
10/7/2022 5:00,20.4,1,4370,1,7.86,1,96.1,1,8.55,1,5.43,1,2.06,1
10/7/2022 5:15,20.4,1,4110,1,7.87,1,96.1,1,8.55,1,5.71,1,2.12,1
10/7/2022 5:30,20.4,1,3910,1,7.87,1,96.1,1,8.56,1,5.47,1,2.06,1
10/7/2022 5:45,20.4,1,3750,1,7.87,1,96,1,8.55,1,4.94,1,2.13,1
10/7/2022 6:00,20.5,1,3560,1,7.87,1,95.9,1,8.54,1,5.85,1,2.09,1
10/7/2022 6:15,20.5,1,3290,1,7.87,1,95.7,1,8.53,1,6.14,1,1.98,1
10/7/2022 6:30,20.5,1,2910,1,7.87,1,95.5,1,8.52,1,5.99,1,1.96,1
10/7/2022 6:45,20.5,1,2800,1,7.87,1,95.5,1,8.52,1,6.66,1,1.94,1
10/7/2022 7:00,20.6,1,2690,1,7.87,1,95.6,1,8.53,1,6.29,1,1.88,1
10/7/2022 7:15,20.6,1,2610,1,7.88,1,95.9,1,8.55,1,6.46,1,2.02,1
10/7/2022 7:30,20.6,1,2510,1,7.89,1,96.2,1,8.58,1,7.22,1,2.2,1
10/7/2022 7:45,20.6,1,2390,1,7.9,1,96.5,1,8.61,1,7.08,1,2,1
10/7/2022 8:00,20.6,1,2320,1,7.9,1,96.8,1,8.63,1,7.88,1,2.08,1
10/7/2022 8:15,20.7,1,2260,1,7.91,1,97.2,1,8.67,1,9.41,1,2.13,1
10/7/2022 8:30,20.7,1,2150,1,7.92,1,97.3,1,8.67,1,6.69,1,1.9,1
10/7/2022 8:45,20.7,1,2080,1,7.93,1,97.7,1,8.71,1,7.96,1,2.06,1
10/7/2022 9:00,20.7,1,2000,1,7.93,1,97.8,1,8.71,1,5.78,1,1.91,1
10/7/2022 9:15,20.8,1,1930,1,7.94,1,98.4,1,8.76,1,5.66,1,2.09,1
10/7/2022 9:30,20.8,1,1870,1,7.95,1,98.5,1,8.77,1,6.03,1,2.07,1
10/7/2022 9:45,20.8,1,1830,1,7.96,1,98.9,1,8.8,1,8.32,1,2.45,1
10/7/2022 10:00,20.9,1,1800,1,7.98,1,99.5,1,8.85,1,6.06,1,2.26,1
10/7/2022 10:15,20.9,1,1790,1,8.03,1,102.4,1,9.1,1,4.7,1,2.02,1
10/7/2022 10:30,20.9,1,1790,1,7.97,1,99.7,1,8.86,1,5.13,1,2.39,1
10/7/2022 10:45,21,1,1790,1,8,1,100.7,1,8.94,1,4.25,1,1.88,1
10/7/2022 11:00,21,1,1940,1,8.01,1,100.7,1,8.93,1,7.32,1,2.37,1
10/7/2022 11:15,20.9,1,1970,1,7.99,1,100.3,1,8.9,1,4.04,1,1.96,1
10/7/2022 11:30,20.9,1,2030,1,8.01,1,100.7,1,8.94,1,4.45,1,1.99,1
10/7/2022 11:45,20.9,1,2080,1,8.01,1,100.9,1,8.96,1,4.01,1,2.96,1
10/7/2022 12:00,20.9,1,2100,1,8.05,1,103,1,9.14,1,4.37,1,1.97,1
10/7/2022 12:15,20.9,1,2150,1,8.04,1,101.8,1,9.03,1,6.87,1,2.08,1
10/7/2022 12:30,20.9,1,2190,1,8.05,1,102.6,1,9.1,1,5.29,1,1.94,1
10/7/2022 12:45,20.9,1,2270,1,8.02,1,101.7,1,9.02,1,4.36,1,1.94,1
10/7/2022 13:00,20.9,1,2420,1,7.97,1,99.6,1,8.83,1,5.34,1,2.21,1
10/7/2022 13:15,20.9,1,2590,1,7.96,1,99.4,1,8.81,1,4.77,1,2.27,1
10/7/2022 13:30,20.9,1,2740,1,7.98,1,100.5,1,8.9,1,5.04,1,2.12,1
10/7/2022 13:45,20.9,1,2910,1,7.96,1,100,1,8.85,1,4.32,1,1.93,1
10/7/2022 14:00,20.9,1,3080,1,7.94,1,99.6,1,8.82,1,4.45,1,2.31,1
10/7/2022 14:15,20.9,1,3300,1,7.94,1,99.3,1,8.78,1,4.49,1,2.03,1
10/7/2022 14:30,20.8,1,3500,1,7.9,1,98.6,1,8.72,1,3.72,1,2.41,1
10/7/2022 14:45,20.9,1,3660,1,7.89,1,98.6,1,8.72,1,6.21,1,2.15,1
10/7/2022 15:00,20.8,1,3810,1,7.92,1,99.4,1,8.79,1,5.41,1,2.13,1
10/7/2022 15:15,20.8,1,3960,1,7.88,1,98.3,1,8.68,1,3.54,1,2.02,1
10/7/2022 15:30,20.8,1,4140,1,7.87,1,98.2,1,8.67,1,3.74,1,2.25,1
10/7/2022 15:45,20.8,1,4440,1,7.86,1,97.9,1,8.65,1,3.77,1,2.25,1
10/7/2022 16:00,20.8,1,4440,1,7.86,1,97.4,1,8.6,1,6.16,1,2.17,1
10/7/2022 16:15,20.8,1,4390,1,7.9,1,98.5,1,8.7,1,6.38,1,2.23,1
10/7/2022 16:30,20.8,1,4270,1,7.93,1,99.6,1,8.78,1,4.4,1,2.06,1
10/7/2022 16:45,20.8,1,4440,1,7.89,1,98.2,1,8.68,1,4.14,1,2.1,1
10/7/2022 17:00,20.8,1,4430,1,7.9,1,98,1,8.66,1,4.19,1,2.29,1
10/7/2022 17:15,20.7,1,4410,1,7.89,1,97.3,1,8.6,1,5.92,1,2.46,1
10/7/2022 17:30,20.7,1,4370,1,7.87,1,96.9,1,8.57,1,5.55,1,2.23,1
10/7/2022 17:45,20.7,1,4180,1,7.87,1,96.9,1,8.57,1,4.72,1,2.24,1
10/7/2022 18:00,20.8,1,3960,1,7.88,1,97,1,8.58,1,5.69,1,2.46,1
10/7/2022 18:15,20.8,1,3590,1,7.88,1,97,1,8.59,1,4.71,1,2.52,1
10/7/2022 18:30,20.8,1,3420,1,7.88,1,96.8,1,8.57,1,4.69,1,2.39,1
10/7/2022 18:45,20.8,1,3170,1,7.88,1,96.5,1,8.55,1,4.69,1,2.34,1
10/7/2022 19:00,20.8,1,3090,1,7.87,1,96.2,1,8.53,1,4.63,1,2.32,1
10/7/2022 19:15,20.8,1,3050,1,7.88,1,96.4,1,8.55,1,4.43,1,2.11,1
10/7/2022 19:30,20.8,1,2860,1,7.88,1,96.5,1,8.55,1,4.74,1,2.3,1
10/7/2022 19:45,20.9,1,2650,1,7.88,1,96.4,1,8.54,1,4.85,1,2.25,1
10/7/2022 20:00,20.9,1,2410,1,7.87,1,96.2,1,8.53,1,4.91,1,2.32,1
10/7/2022 20:15,21,1,2270,1,7.87,1,96.1,1,8.52,1,5.4,1,2.33,1
10/7/2022 20:30,20.9,1,2240,1,7.87,1,96,1,8.5,1,5.13,1,2.18,1
10/7/2022 20:45,20.9,1,2200,1,7.86,1,95.7,1,8.49,1,5.07,1,2.24,1
10/7/2022 21:00,20.9,1,2150,1,7.86,1,95.7,1,8.49,1,6.69,1,2.28,1
10/7/2022 21:15,20.9,1,2110,1,7.86,1,95.7,1,8.49,1,5.05,1,2.22,1
10/7/2022 21:30,20.9,1,2080,1,7.85,1,95.4,1,8.46,1,4.3,1,2.36,1
10/7/2022 21:45,20.9,1,2060,1,7.84,1,95,1,8.42,1,4.49,1,2.55,1
10/7/2022 22:00,20.9,1,2050,1,7.8,1,93.1,1,8.26,1,3.17,1,2.16,1
10/7/2022 22:15,20.9,1,2030,1,7.84,1,95,1,8.43,1,3.79,1,2.28,1
10/7/2022 22:30,20.9,1,2030,1,7.84,1,95.1,1,8.45,1,3.58,1,2.34,1
10/7/2022 22:45,21,1,2120,1,7.89,1,96.7,1,8.57,1,3.36,1,2.15,1
10/7/2022 23:00,21,1,2230,1,7.9,1,97.1,1,8.61,1,3.01,1,2.05,1
10/7/2022 23:15,20.9,1,2250,1,7.88,1,96.7,1,8.58,1,3.65,1,2.21,1
10/7/2022 23:30,20.9,1,2290,1,7.85,1,95.4,1,8.46,1,4.04,1,3.82,1
10/7/2022 23:45,20.9,1,2360,1,7.86,1,96,1,8.51,1,4.16,1,2.18,1
10/8/2022 0:00,20.8,1,2380,1,7.83,1,94.7,1,8.41,1,4.92,1,2.11,1
10/8/2022 0:15,20.8,1,2490,1,7.82,1,94.8,1,8.42,1,4.4,1,2.25,1
10/8/2022 0:30,20.8,1,2660,1,7.84,1,95.7,1,8.49,1,5.1,1,2.2,1
10/8/2022 0:45,20.7,1,2620,1,7.79,1,93.5,1,8.31,1,4.26,1,2.04,1
10/8/2022 1:00,20.8,1,2840,1,7.82,1,95,1,8.43,1,4.12,1,2.28,1
10/8/2022 1:15,20.8,1,3190,1,7.86,1,96.8,1,8.58,1,4.69,1,2.21,1
10/8/2022 1:30,20.7,1,3100,1,7.82,1,95,1,8.44,1,3.95,1,2.19,1
10/8/2022 1:45,20.7,1,3460,1,7.83,1,95.9,1,8.51,1,5.41,1,2.21,1
10/8/2022 2:00,20.7,1,3750,1,7.83,1,96,1,8.51,1,5.37,1,2.19,1
10/8/2022 2:15,20.6,1,3910,1,7.82,1,95.8,1,8.49,1,4.19,1,2.28,1
10/8/2022 2:30,20.6,1,4200,1,7.82,1,95.8,1,8.49,1,4.54,1,2.17,1
10/8/2022 2:45,20.6,1,4340,1,7.81,1,95.6,1,8.47,1,4.68,1,2.08,1
10/8/2022 3:00,20.6,1,4540,1,7.81,1,95.6,1,8.47,1,4.95,1,2.13,1
10/8/2022 3:15,20.5,1,4330,1,7.79,1,93.8,1,8.34,1,3.76,1,2.08,1
10/8/2022 3:30,20.5,1,4480,1,7.77,1,93.5,1,8.31,1,3.39,1,2.13,1
10/8/2022 3:45,20.5,1,4690,1,7.78,1,93.8,1,8.32,1,3.71,1,2.03,1
10/8/2022 4:00,20.5,1,4930,1,7.78,1,94.4,1,8.36,1,3.87,1,2.04,1
10/8/2022 4:15,20.5,1,5090,1,7.78,1,94.5,1,8.36,1,4.23,1,2.09,1
10/8/2022 4:30,20.4,1,5010,1,7.78,1,94,1,8.34,1,4.1,1,2.29,1
10/8/2022 4:45,20.4,1,4960,1,7.78,1,93.9,1,8.34,1,4.32,1,2.2,1
10/8/2022 5:00,20.4,1,4910,1,7.79,1,94.3,1,8.37,1,11.58,1,2.53,1
10/8/2022 5:15,20.4,1,4920,1,7.8,1,94.9,1,8.42,1,6.03,1,2.12,1
10/8/2022 5:30,20.4,1,4740,1,7.82,1,95.4,1,8.47,1,5.69,1,2.17,1
10/8/2022 5:45,20.4,1,4550,1,7.84,1,95.7,1,8.51,1,6.07,1,2.2,1
10/8/2022 6:00,20.5,1,4190,1,7.84,1,95.6,1,8.5,1,6.05,1,2.09,1
10/8/2022 6:15,20.5,1,4090,1,7.84,1,95.6,1,8.5,1,5.85,1,2.09,1
10/8/2022 6:30,20.5,1,3890,1,7.86,1,95.9,1,8.53,1,6.16,1,2.01,1
10/8/2022 6:45,20.6,1,3650,1,7.86,1,96,1,8.54,1,5.74,1,1.8,1
10/8/2022 7:00,20.6,1,3440,1,7.87,1,96.2,1,8.55,1,5.22,1,1.92,1
10/8/2022 7:15,20.6,1,3220,1,7.88,1,96.3,1,8.57,1,5.62,1,1.98,1
10/8/2022 7:30,20.6,1,2860,1,7.88,1,96.2,1,8.56,1,6.49,1,1.88,1
10/8/2022 7:45,20.7,1,2630,1,7.88,1,96.3,1,8.57,1,6.35,1,1.85,1
10/8/2022 8:00,20.7,1,2540,1,7.88,1,96.5,1,8.58,1,6.33,1,2.01,1
10/8/2022 8:15,20.7,1,2470,1,7.89,1,96.8,1,8.61,1,6.93,1,2.02,1
10/8/2022 8:30,20.8,1,2420,1,7.91,1,97.3,1,8.65,1,11.43,1,2.25,1
10/8/2022 8:45,20.8,1,2360,1,7.89,1,97.1,1,8.63,1,9.74,1,1.91,1
10/8/2022 9:00,20.8,1,2280,1,7.91,1,97.8,1,8.69,1,7.75,1,2.06,1
10/8/2022 9:15,20.9,1,2200,1,7.92,1,98.1,1,8.71,1,6.2,1,1.89,1
10/8/2022 9:30,20.9,1,2140,1,7.93,1,98.5,1,8.75,1,5.65,1,1.87,1
10/8/2022 9:45,20.9,1,2070,1,7.93,1,98.8,1,8.76,1,5.49,1,1.86,1
10/8/2022 10:00,21,1,2000,1,7.95,1,99.3,1,8.8,1,5.7,1,1.87,1
10/8/2022 10:15,21,1,1950,1,7.95,1,99.3,1,8.8,1,5.44,1,2.08,1
10/8/2022 10:30,21,1,1920,1,7.96,1,99.2,1,8.79,1,6.6,1,2.52,1
10/8/2022 10:45,21.1,1,1920,1,8.05,1,103.3,1,9.14,1,5.85,1,2.13,1
10/8/2022 11:00,21.1,1,1900,1,7.98,1,100.8,1,8.92,1,5.55,1,2.13,1
10/8/2022 11:15,21.1,1,1890,1,8.02,1,102.5,1,9.06,1,5.15,1,2.05,1
10/8/2022 11:30,21.1,1,2000,1,7.96,1,99.9,1,8.83,1,4.75,1,2.07,1
10/8/2022 11:45,21.1,1,2030,1,8.03,1,102.3,1,9.05,1,5.69,1,2.18,1
10/8/2022 12:00,21.1,1,2060,1,7.98,1,99.8,1,8.83,1,5.28,1,2.48,1
10/8/2022 12:15,21,1,2110,1,7.95,1,98.6,1,8.73,1,5.71,1,2.3,1
10/8/2022 12:30,21,1,2160,1,7.97,1,100,1,8.85,1,6.68,1,2.2,1
10/8/2022 12:45,21,1,2210,1,8.01,1,101.1,1,8.94,1,7.04,1,2.22,1
10/8/2022 13:00,21,1,2310,1,7.94,1,99.5,1,8.81,1,6.86,1,2.18,1
10/8/2022 13:15,21,1,2380,1,7.91,1,98.5,1,8.72,1,5.16,1,1.78,1
10/8/2022 13:30,21,1,2480,1,7.93,1,99.1,1,8.77,1,5.94,1,1.99,1
10/8/2022 13:45,21,1,2590,1,7.99,1,101,1,8.93,1,7.4,1,2.34,1
10/8/2022 14:00,21,1,2940,1,7.9,1,98.4,1,8.69,1,5.42,1,2.06,1
10/8/2022 14:15,21,1,3090,1,7.9,1,98.7,1,8.72,1,5.18,1,2.06,1
10/8/2022 14:30,21,1,3280,1,7.91,1,99.1,1,8.75,1,5.51,1,2.11,1
10/8/2022 14:45,21,1,3540,1,7.9,1,98.6,1,8.7,1,11.13,1,2.32,1
10/8/2022 15:00,20.9,1,3750,1,7.87,1,98.2,1,8.66,1,4.89,1,2.19,1
10/8/2022 15:15,21,1,3770,1,7.93,1,100.5,1,8.86,1,5.48,1,2.13,1
10/8/2022 15:30,20.9,1,3960,1,7.89,1,99.2,1,8.74,1,5.21,1,2.3,1
10/8/2022 15:45,20.9,1,4100,1,7.89,1,98.6,1,8.69,1,4,1,2.18,1
10/8/2022 16:00,20.9,1,4290,1,7.87,1,98.2,1,8.66,1,4.57,1,2.03,1
10/8/2022 16:15,20.9,1,4490,1,7.87,1,98.1,1,8.64,1,5.5,1,2.28,1
10/8/2022 16:30,20.9,1,4530,1,7.87,1,98,1,8.63,1,6.03,1,2.47,1
10/8/2022 16:45,20.8,1,4820,1,7.82,1,96.3,1,8.49,1,5,1,2.3,1
10/8/2022 17:00,20.8,1,4470,1,7.89,1,98,1,8.64,1,4.47,1,2.16,1
10/8/2022 17:15,20.8,1,4530,1,7.86,1,96.9,1,8.55,1,4.11,1,2.38,1
10/8/2022 17:30,20.7,1,4550,1,7.86,1,96.9,1,8.56,1,4.7,1,2.4,1
10/8/2022 17:45,20.7,1,4570,1,7.85,1,96.5,1,8.52,1,4.78,1,2.28,1
10/8/2022 18:00,20.7,1,4580,1,7.84,1,96.2,1,8.5,1,5.13,1,2.34,1
10/8/2022 18:15,20.7,1,4500,1,7.84,1,96.1,1,8.49,1,5.71,1,2.46,1
10/8/2022 18:30,20.7,1,4320,1,7.84,1,96.4,1,8.52,1,6.64,1,2.38,1
10/8/2022 18:45,20.8,1,4070,1,7.86,1,96.7,1,8.55,1,6.27,1,2.43,1
10/8/2022 19:00,20.8,1,3770,1,7.86,1,96.6,1,8.55,1,5.55,1,2.47,1
